"NGA","PolID","Time","Pop","Terr","Cap","Gov","Infra","Info","Money","uniq","Dupl","n"
"Upper Egypt","EgBadar",-4100,2.83651143412582,3.77306804317493,1.79588001734408,0.1,0.26,0.169230769230769,0.15,"n","n",18
"Upper Egypt","EgBadar",-4000,2.83651143412582,3.77306804317493,1.79588001734408,0.1,0.26,0.169230769230769,0.15,"n","n",18
"Upper Egypt","EgBadar",-3900,2.83651143412582,3.77306804317493,1.79588001734408,0.1,0.26,0.169230769230769,0.15,"n","n",18
"Upper Egypt","EgNaqa1",-3800,2.89927624317392,1.09691001300806,2.09691001300806,0.1,0.318181818181818,0.161538461538462,0.5,"y","n",18
"Upper Egypt","EgNaqa1",-3700,4.12423525936544,3.79588001734408,3.17609125905568,0.1,0.318181818181818,0.161538461538462,0.5,"y","n",18
"Upper Egypt","EgNaqa1",-3600,4.11394335230684,3.79588001734408,4.11394335230684,0.1,0.318181818181818,0.161538461538462,0.5,"y","n",18
"Upper Egypt","EgNaqa2",-3500,4.11394335230684,4.09691001300806,4,0.109090909090909,0.34,0.246153846153846,0.5,"y","n",18
"Upper Egypt","EgNaqa2",-3400,4.69897000433602,4.09691001300806,4,0.154545454545455,0.34,0.246153846153846,0.5,"y","n",18
"Upper Egypt","EgNaqa3",-3300,4.69897000433602,3.8750612633917,4,0.163636363636364,0.433333333333333,0.3,0.5,"y","n",18
"Upper Egypt","EgNaqa3",-3200,4.69897000433602,3.8750612633917,4,0.163636363636364,0.433333333333333,0.3,0.5,"n","n",18
"Upper Egypt","EgDyn1*",-3100,6,4.90308998699194,4.11394335230684,0.154545454545455,0.727272727272727,0.638461538461539,0.45,"y","n",18
"Upper Egypt","EgDyn1*",-3000,6,4.90308998699194,4.11394335230684,0.154545454545455,0.727272727272727,0.638461538461539,0.45,"n","n",18
"Upper Egypt","EgDyn2*",-2900,6.06069784035361,5,4.11394335230684,0.163636363636364,0.727272727272727,0.638461538461539,0.45,"y","n",18
"Upper Egypt","EgDyn2*",-2800,6.06069784035361,5.42651126136457,4.11394335230684,0.163636363636364,0.727272727272727,0.638461538461539,0.45,"y","n",18
"Upper Egypt","EgDyn2*",-2700,6.06069784035361,5.47712125471966,4.11394335230684,0.163636363636364,0.727272727272727,0.638461538461539,0.45,"y","n",18
"Upper Egypt","EgOldK1",-2600,6.09691001300806,5.32735893438633,4.60205999132796,0.63,0.7,0.853846153846154,0.45,"y","n",18
"Upper Egypt","EgOldK1",-2500,6.09691001300806,5.32735893438633,4.60205999132796,0.63,0.7,0.853846153846154,0.45,"n","n",18
"Upper Egypt","EgOldK1",-2400,6.09691001300806,5.32735893438633,4.60205999132796,0.63,0.7,0.853846153846154,0.45,"n","n",18
"Upper Egypt","EgOldK2",-2300,6.17609125905568,5.27300127206374,4.60205999132796,0.62,0.708333333333333,0.876923076923077,0.45,"y","n",18
"Upper Egypt","EgOldK2",-2200,6.17609125905568,5.27300127206374,4.60205999132796,0.62,0.708333333333333,0.876923076923077,0.45,"n","n",18
"Upper Egypt","EgRegns",-2100,5.95171194109663,4.47712125471966,4.47712125471966,0.618181818181818,0.633333333333333,0.653846153846154,0.166666666666667,"y","n",18
"Upper Egypt","EgMidKg",-2000,6.30102999566398,5.37657695705651,4.47712125471966,0.6,0.741666666666667,0.846153846153846,0.45,"y","n",18
"Upper Egypt","EgMidKg",-1900,6.30102999566398,5.6159500516564,4.47712125471966,0.6,0.741666666666667,0.846153846153846,0.45,"y","n",18
"Upper Egypt","EgMidKg",-1800,6.30102999566398,5.65321251377534,4.47712125471966,0.6,0.741666666666667,0.846153846153846,0.45,"y","n",18
"Upper Egypt","EgThebH",-1700,5.86471885143978,4.17609125905568,4.8750612633917,0.6,0.627272727272727,0.684615384615385,0.45,"y","n",18
"Upper Egypt","EgThebH",-1600,5.86471885143978,4.17609125905568,4.8750612633917,0.6,0.627272727272727,0.684615384615385,0.45,"n","n",18
"Upper Egypt","EgNKThu",-1500,6.59383966108127,5.81291335664286,4.81291335664286,0.69,0.75,0.915384615384615,0.45,"y","n",18
"Upper Egypt","EgNKThu",-1400,6.59383966108127,5.95424250943933,4.81291335664286,0.69,0.75,0.915384615384615,0.45,"y","n",18
"Upper Egypt","EgNKThu",-1300,6.59383966108127,6,4.81291335664286,0.69,0.75,0.915384615384615,0.45,"y","n",18
"Upper Egypt","EgNKRam",-1200,6.39794000867204,5.87273882747267,5.43933269383026,0.69,0.9,0.923076923076923,0.5,"y","n",18
"Upper Egypt","EgNKRam",-1100,6.39794000867204,5.75358305889291,5.43933269383026,0.69,0.9,0.923076923076923,0.5,"y","n",18
"Upper Egypt","EgThebL",-1000,5.83012246971723,5.32221929473392,5.07918124604763,0.685714285714286,0.708333333333333,0.869230769230769,0.45,"y","n",18
"Upper Egypt","EgThebL",-900,5.44808306158764,5.32221929473392,5,0.685714285714286,0.708333333333333,0.869230769230769,0.45,"y","n",18
"Upper Egypt","EgThebL",-800,5.44808306158764,5.32221929473392,5,0.685714285714286,0.708333333333333,0.869230769230769,0.45,"n","n",18
"Upper Egypt","SdKusht",-700,6.43933269383026,5.81291335664286,4.81291335664286,0.577777777777778,0.8,0.876923076923077,0.45,"y","n",18
"Upper Egypt","EgSaite",-600,6.3324384599156,5.54406804435028,4.69897000433602,0.654545454545455,0.977777777777778,0.884615384615385,0.5,"y","n",18
"Upper Egypt","IrAchae",-500,6.59569595294913,6.92446165206534,5.30102999566398,0.990909090909091,0.972727272727273,0.946153846153846,0.6,"y","y",18
"Upper Egypt","EgIntOc",-400,6.43933269383026,5.74036268949424,4.8750612633917,0.6,0.858333333333333,0.876923076923077,0.833333333333333,"y","n",18
"Upper Egypt","EgPtol1",-300,6.84509804001426,6,5.11394335230684,0.9,0.916666666666667,0.976923076923077,0.833333333333333,"y","n",18
"Upper Egypt","EgPtol2",-200,6.60205999132796,5.92064500140679,5.47712125471966,0.818181818181818,0.916666666666667,0.976923076923077,0.833333333333333,"y","n",18
"Upper Egypt","EgPtol2",-100,6.51188336097887,5.57170883180869,5.69897000433602,0.818181818181818,0.916666666666667,0.976923076923077,0.833333333333333,"y","n",18
"Upper Egypt","ItRomPr",0,6.86347341802642,5.64087105429894,4.65843180963672,0.645454545454546,0.991666666666667,0.923076923076923,0.833333333333333,"y","y",18
"Upper Egypt","ItRomPr",100,6.86347341802642,5.64087105429894,4.65843180963672,0.645454545454546,0.991666666666667,0.923076923076923,0.833333333333333,"n","y",18
"Upper Egypt","ItRomPr",200,6.86347341802642,5.64087105429894,4.65843180963672,0.645454545454546,0.991666666666667,0.923076923076923,0.833333333333333,"n","y",18
"Upper Egypt","TrRomDm",300,7.59128921313775,6.62838893005031,5.90308998699194,0.827272727272727,0.991666666666667,0.915384615384615,0.833333333333333,"y","y",18
"Upper Egypt","TrERom*",400,7.30225291211454,4.04289584517867,4.97210638587342,0.909090909090909,0.916666666666667,0.992307692307692,0.833333333333333,"y","y",18
"Upper Egypt","TrERom*",500,7.30225291211454,4.04289584517867,4.97210638587342,0.909090909090909,0.916666666666667,0.992307692307692,0.833333333333333,"n","y",18
"Upper Egypt","TrERom*",600,7.30225291211454,4.04289584517867,4.97210638587342,0.909090909090909,0.916666666666667,0.992307692307692,0.833333333333333,"n","y",18
