"NGA","PolID","Time","Pop","Terr","Cap","uniq","Dupl","n"
"Latium","ItLatCA",-3600,NA,NA,NA,"y","n",1
"Latium","ItLatCA",-3500,NA,NA,NA,"n","n",1
"Latium","ItLatCA",-3400,NA,NA,NA,"n","n",1
"Latium","ItLatCA",-3300,NA,NA,NA,"n","n",1
"Latium","ItLatCA",-3200,NA,NA,NA,"n","n",1
"Latium","ItLatCA",-3100,NA,NA,NA,"n","n",1
"Latium","ItLatCA",-3000,NA,NA,NA,"n","n",1
"Latium","ItLatCA",-2900,NA,NA,NA,"n","n",1
"Latium","ItLatCA",-2800,NA,NA,NA,"n","n",1
"Latium","ItLatCA",-2700,NA,NA,NA,"n","n",1
"Latium","ItLatCA",-2600,NA,NA,NA,"n","n",1
"Latium","ItLatCA",-2500,NA,NA,NA,"n","n",1
"Latium","ItLatCA",-2400,NA,NA,NA,"n","n",1
"Latium","ItLatCA",-2300,NA,NA,NA,"n","n",1
"Latium","ItLatCA",-2200,NA,NA,NA,"n","n",1
"Latium","ItLatCA",-2100,NA,NA,NA,"n","n",1
"Latium","ItLatCA",-2000,NA,NA,NA,"n","n",1
"Latium","ItLatCA",-1900,NA,NA,NA,"n","n",1
"Latium","ItLatBA",-1800,1.67106436889349,0.544068044350276,1.54406804435028,"y","n",1
"Latium","ItLatBA",-1700,1.67106436889349,0.544068044350276,1.54406804435028,"n","n",1
"Latium","ItLatBA",-1600,1.67106436889349,0.544068044350276,1.54406804435028,"n","n",1
"Latium","ItLatBA",-1500,1.67106436889349,0.544068044350276,1.54406804435028,"n","n",1
"Latium","ItLatBA",-1400,1.67106436889349,0.544068044350276,1.54406804435028,"n","n",1
"Latium","ItLatBA",-1300,1.67106436889349,0.544068044350276,1.54406804435028,"n","n",1
"Latium","ItLatBA",-1200,1.67106436889349,0.544068044350276,1.54406804435028,"n","n",1
"Latium","ItLatBA",-1100,1.04373169550536,0.544068044350276,2.30102999566398,"y","n",1
"Latium","ItLatIA",-1000,1.93673300237086,2.21083493744851,2.30102999566398,"y","n",1
"Latium","ItLatIA",-900,1.93673300237086,2.21083493744851,2.30102999566398,"n","n",1
"Latium","ItLatIA",-800,1.93673300237086,2.21083493744851,2.30102999566398,"n","n",1
"Latium","ItRomRg",-700,4.54406804435028,3,4,"y","n",1
"Latium","ItRomRg",-600,4.54406804435028,3,4.55175487301657,"y","n",1
"Latium","ItRomER",-500,5,3.11394335230684,4.47712125471966,"y","n",1
"Latium","ItRomER",-400,5.17609125905568,3.11394335230684,4.47712125471966,"y","n",1
"Latium","ItRomER",-300,5.8750612633917,4.24303804868629,4.74036268949424,"y","n",1
"Latium","ItRomMR",-200,6.57403126772772,5.63346845557959,5.32221929473392,"y","n",1
"Latium","ItRomLR",-100,7.47712125471966,6.43536650661266,5.60205999132796,"y","n",1
"Latium","ItRomPr",0,7.69897000433602,6.65321251377534,6,"y","n",1
"Latium","ItRomPr",100,7.74036268949424,6.76342799356294,6.04139268515823,"y","n",1
"Latium","ItRomPr",200,7.79588001734407,6.69897000433602,6,"y","n",1
"Latium","TrRomDm",300,7.92364639216913,6.62838893005031,5.90308998699194,"y","y",1
"Latium","ItRomWe",400,7.01225678286429,6.30102999566398,5.69897000433602,"y","n",1
"Latium","ItOstrg",500,6.74036268949424,5.80277372529198,5.17609125905568,"y","n",1
"Latium","ItRav**",600,6,4.69897000433602,4.47712125471966,"y","n",1
"Latium","ItRav**",700,6.09691001300806,4.69897000433602,5.05115252244738,"y","n",1
"Latium","ItStPet",800,5.94767873993694,4.69897000433602,4.92941892571429,"y","n",1
"Latium","ItStPet",900,5.96260607292413,4.69897000433602,4.60205999132796,"y","n",1
"Latium","ItPapEM",1000,5.88930170250631,4.14612803567824,4.54406804435028,"y","n",1
"Latium","ItPapEM",1100,5.84972644419633,3.77815125038364,4.54406804435028,"y","n",1
"Latium","ItPapHM",1200,5.95424250943933,4.64345267648619,4.54406804435028,"y","n",1
"Latium","ItPapHM",1300,5.95424250943933,4.64345267648619,4.54406804435028,"y","n",1
"Latium","ItPapRn",1400,5.77815125038364,4.64345267648619,4.46239799789896,"y","n",1
"Latium","ItPapRn",1500,6.20411998265593,4.64345267648619,4.74036268949424,"y","n",1
"Latium","ItPapM1",1600,6.20411998265593,4.64345267648619,5.06705224834246,"y","n",1
"Latium","ItPapM2",1700,6.27875360095283,4.64345267648619,5.07188200730613,"y","n",1
"Latium","ItPapM2",1800,6.36172783601759,4.64345267648619,5.19173039336286,"y","n",1
"Paris Basin","FrBeakr",-3200,3,2.62954555848935,3,"y","n",1
"Paris Basin","FrBeakr",-3100,3,2.62954555848935,3,"n","n",1
"Paris Basin","FrBeakr",-3000,3,2.62954555848935,3,"n","n",1
"Paris Basin","FrBeakr",-2900,3,2.62954555848935,3,"n","n",1
"Paris Basin","FrBeakr",-2800,3,2.62954555848935,3,"n","n",1
"Paris Basin","FrBeakr",-2700,3,2.62954555848935,3,"n","n",1
"Paris Basin","FrBeakr",-2600,3,2.62954555848935,3,"n","n",1
"Paris Basin","FrBeakr",-2500,3,2.62954555848935,3,"n","n",1
"Paris Basin","FrBeakr",-2400,3,2.62954555848935,3,"n","n",1
"Paris Basin","FrBeakr",-2300,3,2.62954555848935,3,"n","n",1
"Paris Basin","FrAtlBA",-2200,3.17609125905568,3.30113726173391,3.17609125905568,"y","n",1
"Paris Basin","FrAtlBA",-2100,3.17609125905568,3.30113726173391,3.17609125905568,"n","n",1
"Paris Basin","FrAtlBA",-2000,3.17609125905568,3.30113726173391,3.17609125905568,"n","n",1
"Paris Basin","FrAtlBA",-1900,3.17609125905568,3.30113726173391,3.17609125905568,"n","n",1
"Paris Basin","FrAtlBA",-1800,3.17609125905568,3.30113726173391,3.17609125905568,"n","n",1
"Paris Basin","FrAtlBA",-1700,3.17609125905568,3.30113726173391,3.17609125905568,"n","n",1
"Paris Basin","FrAtlBA",-1600,3.17609125905568,3.30113726173391,3.17609125905568,"n","n",1
"Paris Basin","FrAtlBA",-1500,3.17609125905568,3.30113726173391,3.17609125905568,"n","n",1
"Paris Basin","FrAtlBA",-1400,3.17609125905568,3.30113726173391,3.17609125905568,"n","n",1
"Paris Basin","FrAtlBA",-1300,3.17609125905568,3.30113726173391,3.17609125905568,"n","n",1
"Paris Basin","FrAtlBA",-1200,3.17609125905568,3.30113726173391,3.17609125905568,"n","n",1
"Paris Basin","FrAtlBA",-1100,3.17609125905568,3.30113726173391,3.17609125905568,"n","n",1
"Paris Basin","FrHallA",-1000,2.74036268949424,3,2,"y","n",1
"Paris Basin","FrHallB",-900,4.46823570597643,3.24303804868629,2.57403126772772,"y","n",1
"Paris Basin","FrHallB",-800,4.18418101609125,3.24303804868629,2.8750612633917,"y","n",1
"Paris Basin","FrHallC",-700,3.60205999132796,3.43933269383026,3.60205999132796,"y","n",1
"Paris Basin","FrHallD",-600,5.7179110020796,3.8750612633917,3.69897000433602,"y","n",1
"Paris Basin","FrHallD",-500,5.7179110020796,3.8750612633917,3.69897000433602,"n","n",1
"Paris Basin","FrTeneA",-400,4.23381201547899,3.09691001300806,3.77815125038364,"y","n",1
"Paris Basin","FrTeneB",-300,4.8750612633917,3.09691001300806,1.69897000433602,"y","n",1
"Paris Basin","FrTeneB",-200,4.8750612633917,3.09691001300806,3.35218251811136,"y","n",1
"Paris Basin","FrTeneC",-100,4.8750612633917,4.17609125905568,3.95424250943932,"y","n",1
"Paris Basin","ItRomPr",0,NA,NA,NA,"y","y",1
"Paris Basin","ItRomPr",100,NA,NA,NA,"n","y",1
"Paris Basin","ItRomPr",200,NA,NA,NA,"n","y",1
"Paris Basin","TrRomDm",300,7.47944202128103,6.62838893005031,5.90308998699194,"y","y",1
"Paris Basin","TrERom*",400,NA,NA,NA,"y","y",1
"Paris Basin","FrMervE",500,6.17609125905568,5.39794000867204,4.39794000867204,"y","n",1
"Paris Basin","FrMervM",600,6,5.36172783601759,4.39794000867204,"y","n",1
"Paris Basin","FrMervL",700,6,5.39794000867204,4.39794000867204,"y","n",1
"Paris Basin","FrCarlE",800,7.24303804868629,6.04139268515823,4.39794000867204,"y","n",1
"Paris Basin","FrCarlL",900,6.65321251377534,5.90308998699194,4,"y","n",1
"Paris Basin","FrCaptE",1000,5.8750612633917,4.17609125905568,4.39794000867204,"y","n",1
"Paris Basin","FrCaptE",1100,5.8750612633917,4.17609125905568,4.39794000867204,"y","n",1
"Paris Basin","FrCaptL",1200,6.60205999132796,4.90308998699194,4.43933269383026,"y","n",1
"Paris Basin","FrCaptL",1300,7.23044892137827,5.54406804435028,5.30102999566398,"y","n",1
"Paris Basin","FrValoE",1400,6.95424250943933,5.5910646070265,5.47712125471966,"y","n",1
"Paris Basin","FrValoL",1500,7.04139268515823,5.65321251377534,5.43933269383026,"y","n",1
"Paris Basin","FrBurbE",1600,7.26717172840301,5.96894968098134,5.30102999566398,"y","n",1
"Paris Basin","FrBurbL",1700,7.33845649360461,6.35218251811136,5.72427586960079,"y","n",1
"Iceland","IsCommw",1000,4.40213951517674,5.01283722470517,2.39794000867204,"y","n",1
"Iceland","IsCommw",1100,4.47712125471966,5.01283722470517,2.39794000867204,"y","n",1
"Iceland","IsCommw",1200,4.60205999132796,5.01283722470517,2.39794000867204,"y","n",1
"Iceland","NorKing",1300,4.84509804001426,5.01283722470517,2.39794000867204,"y","n",1
"Crete","GrCrNeo",-7000,0.554077965241341,1.27951307320568,1.72015930340596,"y","n",1
"Crete","GrCrNeo",-6900,0.554077965241341,1.27951307320568,1.72015930340596,"n","n",1
"Crete","GrCrNeo",-6800,0.554077965241341,1.27951307320568,1.72015930340596,"n","n",1
"Crete","GrCrNeo",-6700,0.554077965241341,1.27951307320568,1.72015930340596,"n","n",1
"Crete","GrCrNeo",-6600,0.554077965241341,1.27951307320568,1.72015930340596,"n","n",1
"Crete","GrCrNeo",-6500,0.554077965241341,1.27951307320568,1.72015930340596,"n","n",1
"Crete","GrCrNeo",-6400,0.554077965241341,1.27951307320568,1.72015930340596,"n","n",1
"Crete","GrCrNeo",-6300,0.554077965241341,1.27951307320568,1.72015930340596,"n","n",1
"Crete","GrCrNeo",-6200,0.554077965241341,1.27951307320568,1.72015930340596,"n","n",1
"Crete","GrCrNeo",-6100,0.554077965241341,1.27951307320568,1.72015930340596,"n","n",1
"Crete","GrCrNeo",-6000,0.554077965241341,1.27951307320568,1.72015930340596,"n","n",1
"Crete","GrCrNeo",-5900,0.554077965241341,1.27951307320568,1.72015930340596,"n","n",1
"Crete","GrCrNeo",-5800,1.82556218513017,2.77677780660044,2.12221587827283,"y","n",1
"Crete","GrCrNeo",-5700,1.82556218513017,2.77677780660044,2.12221587827283,"n","n",1
"Crete","GrCrNeo",-5600,1.82556218513017,2.77677780660044,2.12221587827283,"n","n",1
"Crete","GrCrNeo",-5500,1.82556218513017,2.77677780660044,2.12221587827283,"n","n",1
"Crete","GrCrNeo",-5400,1.82556218513017,2.77677780660044,2.12221587827283,"n","n",1
"Crete","GrCrNeo",-5300,1.82556218513017,2.77677780660044,2.12221587827283,"n","n",1
"Crete","GrCrNeo",-5200,5.21897654122306,2.19030277916381,2.44715803134222,"y","n",1
"Crete","GrCrNeo",-5100,5.21897654122306,2.19030277916381,2.44715803134222,"n","n",1
"Crete","GrCrNeo",-5000,5.21897654122306,2.19030277916381,2.44715803134222,"n","n",1
"Crete","GrCrNeo",-4900,5.21897654122306,2.19030277916381,2.44715803134222,"n","n",1
"Crete","GrCrNeo",-4800,2.62073743002195,3.65003997815021,2.5814945422909,"y","n",1
"Crete","GrCrNeo",-4700,2.62073743002195,3.65003997815021,2.5814945422909,"n","n",1
"Crete","GrCrNeo",-4600,2.62073743002195,3.65003997815021,2.5814945422909,"n","n",1
"Crete","GrCrNeo",-4500,2.62073743002195,3.65003997815021,2.5814945422909,"n","n",1
"Crete","GrCrNeo",-4400,2.62073743002195,3.65003997815021,2.5814945422909,"n","n",1
"Crete","GrCrNeo",-4300,2.62073743002195,3.65003997815021,2.5814945422909,"n","n",1
"Crete","GrCrNeo",-4200,2.62073743002195,3.65003997815021,2.5814945422909,"n","n",1
"Crete","GrCrNeo",-4100,2.62073743002195,3.65003997815021,2.5814945422909,"n","n",1
"Crete","GrCrNeo",-4000,2.62073743002195,3.65003997815021,2.5814945422909,"n","n",1
"Crete","GrCrNeo",-3900,2.62073743002195,3.65003997815021,2.5814945422909,"n","n",1
"Crete","GrCrNeo",-3800,2.62073743002195,3.65003997815021,2.5814945422909,"n","n",1
"Crete","GrCrNeo",-3700,2.62073743002195,3.65003997815021,2.5814945422909,"n","n",1
"Crete","GrCrNeo",-3600,2.62073743002195,3.65003997815021,2.5814945422909,"n","n",1
"Crete","GrCrNeo",-3500,2.62073743002195,3.65003997815021,2.5814945422909,"n","n",1
"Crete","GrCrNeo",-3400,2.62073743002195,3.65003997815021,2.5814945422909,"n","n",1
"Crete","GrCrNeo",-3300,2.62073743002195,3.65003997815021,2.5814945422909,"n","n",1
"Crete","GrCrNeo",-3200,2.62073743002195,3.65003997815021,2.5814945422909,"n","n",1
"Crete","GrCrNeo",-3100,2.62073743002195,3.65003997815021,2.5814945422909,"n","n",1
"Crete","GrCrPre",-3000,3.26510674193308,3.5020041046039,3.83569057149243,"y","n",1
"Crete","GrCrPre",-2900,3.26510674193308,3.5020041046039,3.83569057149243,"n","n",1
"Crete","GrCrPre",-2800,3.26510674193308,3.5020041046039,3.83569057149243,"n","n",1
"Crete","GrCrPre",-2700,3.26510674193308,3.5020041046039,3.83569057149243,"n","n",1
"Crete","GrCrPre",-2600,3.26510674193308,3.5020041046039,3.83569057149243,"n","n",1
"Crete","GrCrPre",-2500,3.26510674193308,3.5020041046039,3.83569057149243,"n","n",1
"Crete","GrCrPre",-2400,5.22615588207311,5.9029844556535,3.83569057149243,"y","n",1
"Crete","GrCrPre",-2300,5.22615588207311,5.9029844556535,3.83569057149243,"n","n",1
"Crete","GrCrPre",-2200,5.22615588207311,5.9029844556535,3.83569057149243,"n","n",1
"Crete","GrCrPre",-2100,5.19399773858035,3.38419446429905,3.83569057149243,"y","n",1
"Crete","GrCrPre",-2000,5.19399773858035,3.38419446429905,3.83569057149243,"n","n",1
"Crete","GrCrOPa",-1900,5.10984364711248,5.30831698167786,4.23299611039215,"y","n",1
"Crete","GrCrOPa",-1800,5.10984364711248,5.30831698167786,4.23299611039215,"n","n",1
"Crete","GrCrNPa",-1700,5.90027657181897,3.7683415376917,4.43933269383026,"y","n",1
"Crete","GrCrNPa",-1600,5.90027657181897,3.7683415376917,4.43933269383026,"n","n",1
"Crete","GrCrNPa",-1500,5.90027657181897,3.7683415376917,4.43933269383026,"n","n",1
"Crete","GrCrMPa",-1400,4.81291335664286,3.69897000433602,4,"y","n",1
"Crete","GrCrPPa",-1300,4.50120991795611,3.40808697363649,3,"y","n",1
"Crete","GrCrFPa",-1200,3.37917343112358,3.488091776014,3,"y","n",1
"Crete","GrCrFPa",-1100,3.37917343112358,3.488091776014,3,"n","n",1
"Crete","GrCrGeo",-1000,6.92462890989104,4.24981980587347,3.77815125038364,"y","n",1
"Crete","GrCrGeo",-900,6.92462890989104,4.24981980587347,3.77815125038364,"n","n",1
"Crete","GrCrGeo",-800,6.92462890989104,4.24981980587347,3.77815125038364,"n","n",1
"Crete","GrCrArc",-700,3.07025797052463,2.22271647114758,3.60205999132796,"y","n",1
"Crete","GrCrArc",-600,3.07025797052463,2.22271647114758,3.60205999132796,"n","n",1
"Crete","GrCrCls",-500,4.24303804868629,2.35218251811136,3.60205999132796,"y","n",1
"Crete","GrCrCls",-400,4.24303804868629,2.35218251811136,3.60205999132796,"n","n",1
"Crete","GrCrHel",-300,4.24303804868629,2.35218251811136,4.38021124171161,"y","n",1
"Crete","GrCrHel",-200,4.24303804868629,2.35218251811136,4.38021124171161,"n","n",1
"Crete","GrCrHel",-100,4.24303804868629,2.35218251811136,4.38021124171161,"n","n",1
"Crete","ItRomPr",0,NA,NA,NA,"y","y",1
"Crete","ItRomPr",100,NA,NA,NA,"n","y",1
"Crete","ItRomPr",200,NA,NA,NA,"n","y",1
"Crete","TrRomDm",300,7.49975380853377,6.62838893005031,5.90308998699194,"y","y",1
"Crete","TrERom*",400,NA,NA,NA,"y","y",1
"Crete","TrERom*",500,NA,NA,NA,"n","y",1
"Crete","TrERom*",600,NA,NA,NA,"n","y",1
"Crete","TrByzM1",700,NA,NA,NA,"y","y",1
"Crete","TrByzM1",800,NA,NA,NA,"n","y",1
"Crete","GrCrEmr",900,5.39794000867204,3.92095770595545,4.07918124604763,"y","n",1
"Crete","TrByzM2",1000,NA,NA,NA,"y","y",1
"Crete","TrByzM3",1100,6.74036268949424,5.75966784468963,5.39794000867204,"y","n",1
"Crete","TrByzM3",1200,6.8228216453031,5.73239375982297,5.39794000867204,"y","n",1
"Crete","ItVenR3",1300,6.35218251811136,5.65826486196768,5.23044892137827,"y","n",1
"Crete","ItVenR3",1400,6.35218251811136,5.65826486196768,5.23044892137827,"n","n",1
"Crete","ItVenR3",1500,6.35218251811136,5.65826486196768,5.23044892137827,"n","n",1
"Crete","ItVenR4",1600,6.35218251811136,6.1480744194824,5.23044892137827,"y","n",1
"Crete","TrOttm4",1700,7.38021124171161,7.09279385619948,5.62723639784406,"y","y",1
"Crete","TrOttm4",1800,7.38021124171161,7.09279385619948,5.62723639784406,"n","y",1
"Upper Egypt","EgBadar",-4400,1.92531606380071,2.07567850735696,1.79588001734408,"y","n",1
"Upper Egypt","EgBadar",-4300,1.92531606380071,2.07567850735696,1.79588001734408,"n","n",1
"Upper Egypt","EgBadar",-4200,1.92531606380071,2.07567850735696,1.79588001734408,"n","n",1
"Upper Egypt","EgBadar",-4100,1.92531606380071,2.07567850735696,1.79588001734408,"n","n",1
"Upper Egypt","EgBadar",-4000,1.92531606380071,2.07567850735696,1.79588001734408,"n","n",1
"Upper Egypt","EgBadar",-3900,1.92531606380071,2.07567850735696,1.79588001734408,"n","n",1
"Upper Egypt","EgNaqa1",-3800,2.23318865923076,1.09691001300806,2.09691001300806,"y","n",1
"Upper Egypt","EgNaqa1",-3700,4.87796479223214,3.79588001734408,3.17609125905568,"y","n",1
"Upper Egypt","EgNaqa1",-3600,4.11394335230684,3.79588001734408,4.11394335230684,"y","n",1
"Upper Egypt","EgNaqa2",-3500,4.11394335230684,4.09691001300806,4,"y","n",1
"Upper Egypt","EgNaqa2",-3400,4.69897000433602,4.09691001300806,4,"y","n",1
"Upper Egypt","EgNaqa3",-3300,4.69897000433602,3.8750612633917,4,"y","n",1
"Upper Egypt","EgNaqa3",-3200,4.69897000433602,3.8750612633917,4,"n","n",1
"Upper Egypt","EgDyn1*",-3100,6,4.90308998699194,4.11394335230684,"y","n",1
"Upper Egypt","EgDyn1*",-3000,6,4.90308998699194,4.11394335230684,"n","n",1
"Upper Egypt","EgDyn2*",-2900,6.06069784035361,5,4.11394335230684,"y","n",1
"Upper Egypt","EgDyn2*",-2800,6.06069784035361,5.42651126136457,4.11394335230684,"y","n",1
"Upper Egypt","EgDyn2*",-2700,6.06069784035361,5.47712125471966,4.11394335230684,"y","n",1
"Upper Egypt","EgOldK1",-2600,6.09691001300806,5.32735893438633,4.60205999132796,"y","n",1
"Upper Egypt","EgOldK1",-2500,6.09691001300806,5.32735893438633,4.60205999132796,"n","n",1
"Upper Egypt","EgOldK1",-2400,6.09691001300806,5.32735893438633,4.60205999132796,"n","n",1
"Upper Egypt","EgOldK2",-2300,6.17609125905568,5.27300127206374,4.60205999132796,"y","n",1
"Upper Egypt","EgOldK2",-2200,6.17609125905568,5.27300127206374,4.60205999132796,"n","n",1
"Upper Egypt","EgRegns",-2100,5.9052790911619,4.47712125471966,4.47712125471966,"y","n",1
"Upper Egypt","EgMidKg",-2000,6.30102999566398,5.37657695705651,4.47712125471966,"y","n",1
"Upper Egypt","EgMidKg",-1900,6.30102999566398,5.6159500516564,4.47712125471966,"y","n",1
"Upper Egypt","EgMidKg",-1800,6.30102999566398,5.65321251377534,4.47712125471966,"y","n",1
"Upper Egypt","EgThebH",-1700,5.74966938255159,4.17609125905568,4.8750612633917,"y","n",1
"Upper Egypt","EgThebH",-1600,5.74966938255159,4.17609125905568,4.8750612633917,"n","n",1
"Upper Egypt","EgNKThu",-1500,6.59383966108127,5.81291335664286,4.81291335664286,"y","n",1
"Upper Egypt","EgNKThu",-1400,6.59383966108127,5.95424250943933,4.81291335664286,"y","n",1
"Upper Egypt","EgNKThu",-1300,6.59383966108127,6,4.81291335664286,"y","n",1
"Upper Egypt","EgNKRam",-1200,6.39794000867204,5.87273882747267,5.43933269383026,"y","n",1
"Upper Egypt","EgNKRam",-1100,6.39794000867204,5.75358305889291,5.43933269383026,"y","n",1
"Upper Egypt","EgThebL",-1000,4.92844840428961,5.32221929473392,5.07918124604763,"y","n",1
"Upper Egypt","EgThebL",-900,6.48545905025969,5.32221929473392,5,"y","n",1
"Upper Egypt","EgThebL",-800,6.48545905025969,5.32221929473392,5,"n","n",1
"Upper Egypt","SdKusht",-700,6.43933269383026,5.81291335664286,4.81291335664286,"y","n",1
"Upper Egypt","EgSaite",-600,6.3324384599156,5.54406804435028,4.69897000433602,"y","n",1
"Upper Egypt","IrAchae",-500,7.25701755449336,6.08866571937845,5.30102999566398,"y","y",1
"Upper Egypt","EgIntOc",-400,6.43933269383026,5.74036268949424,4.8750612633917,"y","n",1
"Upper Egypt","EgPtol1",-300,6.84509804001426,6,5.11394335230684,"y","n",1
"Upper Egypt","EgPtol2",-200,6.60205999132796,5.92064500140679,5.47712125471966,"y","n",1
"Upper Egypt","EgPtol2",-100,6.51188336097887,5.57170883180869,5.69897000433602,"y","n",1
"Upper Egypt","ItRomPr",0,NA,NA,NA,"y","y",1
"Upper Egypt","ItRomPr",100,NA,NA,NA,"n","y",1
"Upper Egypt","ItRomPr",200,NA,NA,NA,"n","y",1
"Upper Egypt","TrRomDm",300,7.23028993385539,6.62838893005031,5.90308998699194,"y","y",1
"Upper Egypt","TrERom*",400,NA,NA,NA,"y","y",1
"Upper Egypt","TrERom*",500,NA,NA,NA,"n","y",1
"Upper Egypt","TrERom*",600,NA,NA,NA,"n","y",1
"Upper Egypt","SyCalUm",700,NA,NA,NA,"y","y",1
"Upper Egypt","IqAbbs1",800,NA,NA,NA,"y","y",1
"Upper Egypt","EgTulIk",900,6.81291335664286,5.95424250943933,5.17609125905568,"y","n",1
"Upper Egypt","TnFatim",1000,7.13033376849501,6.14612803567824,5.07918124604763,"y","n",1
"Upper Egypt","TnFatim",1100,6.60205999132796,5.80002935924413,5.07918124604763,"y","n",1
"Upper Egypt","EgAyyub",1200,6.96614173273903,6.2027606873932,5.30102999566398,"y","n",1
"Upper Egypt","EgMamBh",1300,6.74036268949424,6.32221929473392,5.54406804435028,"y","n",1
"Upper Egypt","EgMamCP",1400,6.54406804435028,6.32221929473392,5.39794000867204,"y","n",1
"Upper Egypt","EgMamBu",1500,6.50514997831991,6.32221929473392,5.43933269383026,"y","n",1
"Upper Egypt","TrOttm3",1600,NA,NA,NA,"y","y",1
"Upper Egypt","TrOttm4",1700,7.38021124171161,5.9362936962845,5.28111854737745,"y","y",1
"Niger Inland Delta","MlJeJe1",-200,2.39794000867204,0.8750612633917,2.09691001300806,"y","n",1
"Niger Inland Delta","MlJeJe1",-100,2.39794000867204,0.8750612633917,2.09691001300806,"n","n",1
"Niger Inland Delta","MlJeJe1",0,2.39794000867204,0.8750612633917,2.09691001300806,"n","n",1
"Niger Inland Delta","MlJeJe2",100,3.39794000867204,3,3.09691001300806,"y","n",1
"Niger Inland Delta","MlJeJe2",200,3.39794000867204,3,3.09691001300806,"n","n",1
"Niger Inland Delta","MlJeJe2",300,3.39794000867204,3,3.09691001300806,"n","n",1
"Niger Inland Delta","MlJeJe3",400,4.25527250510331,3.04139268515822,3.8750612633917,"y","n",1
"Niger Inland Delta","MlJeJe3",500,4.25527250510331,3.04139268515822,3.8750612633917,"n","n",1
"Niger Inland Delta","MlJeJe3",600,4.25527250510331,3.04139268515822,3.8750612633917,"n","n",1
"Niger Inland Delta","MlJeJe3",700,4.25527250510331,3.04139268515822,3.8750612633917,"n","n",1
"Niger Inland Delta","MlJeJe3",800,4.25527250510331,3.04139268515822,3.8750612633917,"n","n",1
"Niger Inland Delta","MlJeJe4",900,4.43933269383026,3.04139268515822,4.39794000867204,"y","n",1
"Niger Inland Delta","MrWagdM",1000,6.05115252244738,5.57403126772772,4.24303804868629,"y","n",1
"Niger Inland Delta","MrWagdL",1100,6.09691001300806,5.57403126772772,4.24303804868629,"y","n",1
"Niger Inland Delta","MrWagdL",1200,6.09691001300806,5.57403126772772,4.24303804868629,"n","n",1
"Niger Inland Delta","MlMali*",1300,6.65321251377534,6.25527250510331,4.16136800223498,"y","n",1
"Niger Inland Delta","MlMali*",1400,6.65321251377534,6.25527250510331,4.16136800223498,"y","n",1
"Niger Inland Delta","MlSong2",1500,6.65321251377534,5.81291335664286,4.77815125038364,"y","n",1
"Niger Inland Delta","MaSaadi",1600,6.39794000867204,5.67760695272049,5.09691001300806,"y","n",1
"Niger Inland Delta","MlSegou",1700,6.30102999566398,5.39794000867204,4.87564866932412,"y","n",1
"Niger Inland Delta","MlBaman",1800,6.54406804435028,5.60205999132796,4.47712125471966,"y","n",1
"Ghanaian Coast","GhAshnE",1600,NA,NA,NA,"y","n",1
"Ghanaian Coast","GhAshnE",1700,NA,NA,NA,"y","n",1
"Ghanaian Coast","GhAshnL",1800,4.67240137122093,4.75049755909301,4.25527250510331,"y","n",1
"Southern Mesopotamia","IqSoNeo",-9000,NA,NA,NA,"y","n",1
"Southern Mesopotamia","IqSoNeo",-8900,NA,NA,NA,"n","n",1
"Southern Mesopotamia","IqSoNeo",-8800,NA,NA,NA,"n","n",1
"Southern Mesopotamia","IqSoNeo",-8700,NA,NA,NA,"n","n",1
"Southern Mesopotamia","IqSoNeo",-8600,NA,NA,NA,"n","n",1
"Southern Mesopotamia","IqSoNeo",-8500,NA,NA,NA,"n","n",1
"Southern Mesopotamia","IqSoNeo",-8400,NA,NA,NA,"n","n",1
"Southern Mesopotamia","IqSoNeo",-8300,NA,NA,NA,"n","n",1
"Southern Mesopotamia","IqSoNeo",-8200,NA,NA,NA,"n","n",1
"Southern Mesopotamia","IqSoNeo",-8100,NA,NA,NA,"n","n",1
"Southern Mesopotamia","IqSoNeo",-8000,NA,NA,NA,"n","n",1
"Southern Mesopotamia","IqSoNeo",-7900,NA,NA,NA,"n","n",1
"Southern Mesopotamia","IqSoNeo",-7800,NA,NA,NA,"n","n",1
"Southern Mesopotamia","IqSoNeo",-7700,NA,NA,NA,"n","n",1
"Southern Mesopotamia","IqSoNeo",-7600,NA,NA,NA,"n","n",1
"Southern Mesopotamia","IqSoNeo",-7500,NA,NA,NA,"n","n",1
"Southern Mesopotamia","IqSoNeo",-7400,NA,NA,NA,"n","n",1
"Southern Mesopotamia","IqSoNeo",-7300,NA,NA,NA,"n","n",1
"Southern Mesopotamia","IqSoNeo",-7200,NA,NA,NA,"n","n",1
"Southern Mesopotamia","IqSoNeo",-7100,NA,NA,NA,"n","n",1
"Southern Mesopotamia","IqSoNeo",-7000,NA,NA,NA,"n","n",1
"Southern Mesopotamia","IqSoNeo",-6900,NA,NA,NA,"n","n",1
"Southern Mesopotamia","IqSoNeo",-6800,NA,NA,NA,"n","n",1
"Southern Mesopotamia","IqSoNeo",-6700,NA,NA,NA,"n","n",1
"Southern Mesopotamia","IqSoNeo",-6600,NA,NA,NA,"n","n",1
"Southern Mesopotamia","IqSoNeo",-6500,NA,NA,NA,"n","n",1
"Southern Mesopotamia","IqSoNeo",-6400,NA,NA,NA,"n","n",1
"Southern Mesopotamia","IqSoNeo",-6300,NA,NA,NA,"n","n",1
