"Gov(t+1)","Gov","Gov.sq","Agri","MilTech","IronCav"
-0.0780693821182096,0.947785667099599,-0.235031412218622,0.0635976277025341,0.102704951671163,0.131106850825568
0.0572730112880782,0.911679940402804,-0.223342634910909,0.0900153022468624,0.144490158410753,0.12205885849196
0.0408454824273606,0.970807114735867,-0.235155973332661,0.0755137450053093,0.104693220123221,0.111263192025373
0.10728408869517,0.949155149532732,-0.1906445659536,0.0206694316709909,0.147322473829742,0.0886150052929303
0.0373055094383012,0.961794693275954,-0.199691381214238,0.0184383812528704,0.112163583384535,0.118039855566312
-0.0642636507664407,0.931809283959936,-0.257444314183264,0.0752545534785611,0.0807197178037581,0.176708977228106
0.0398842460292803,0.980126487670976,-0.229190642208918,0.0462471819159929,0.121735148123748,0.101629838525726
0.144378673807302,0.954214820530081,-0.206507886817769,0.010008362819977,0.148275171649066,0.102952674590634
-0.169431422511331,0.911512265843006,-0.222442424041594,0.0843785952035482,0.100559751850297,0.105994244729219
0.0496239968794819,0.850465596930221,-0.166511891580184,0.0722156769310384,0.164820945625771,0.102610342067105
-0.121127216707656,0.99886095230465,-0.297918223462188,0.0681729381242094,0.0821620045324182,0.142895821909929
-0.127054387470475,0.909150455316856,-0.247679924457351,0.0776020866314075,0.0995822841424855,0.167315627247654
0.028748470018762,1.05463822976528,-0.323069749851706,0.0612910218767695,0.0842468025342861,0.127273534851118
0.0214567815805744,0.980188058326471,-0.220032835831747,0.0358202371307354,0.100452503249268,0.118796770296768
0.0289236715597773,0.945737382629201,-0.256064443926489,0.0806837385105192,0.0879197435387548,0.138879452913574
0.0248853199933267,0.921008347229007,-0.196445666902105,0.0624918687265226,0.0930129033694098,0.112691208889999
0.134348931657862,0.91788140634289,-0.19730469508549,0.0185534858026635,0.188045413494553,0.0731043659636342
0.0254899421862117,0.944615753562589,-0.244273467670859,0.0972948098035629,0.0797569420729433,0.121495977526988
0.0342693570774968,0.939345127550378,-0.278636692993207,0.132515230552525,0.0520457658051136,0.16967186505461
0.0537875470761882,0.938889384065342,-0.26399972420221,0.0726363480401809,0.116588509400151,0.168214580353014
0.0400297422713829,0.879460928898449,-0.200824828583604,0.0935888232560992,0.077822122917815,0.16551859081273
0.0345465785048363,0.969126316775412,-0.234235648578671,0.0433580119499262,0.105626050987001,0.123132739067512
0.0484466758474392,0.964876756266006,-0.274501141821927,0.0287574360990346,0.109425088210707,0.186817671992637
-0.0298826973721475,0.939098756938632,-0.232443290190133,0.0416559391955988,0.10808563428821,0.155614759029823
-0.0612861643519125,1.06012868570704,-0.372118103092389,0.0635928715456614,0.0515808626525839,0.181375499757948
-0.0584857148407019,0.912864549032469,-0.188805440456626,0.091166554001083,0.1077276947629,0.0980228863762725
0.0262392473028933,0.901890637945271,-0.2307465503731,0.155496989934489,0.0197374087958095,0.164068356201218
-0.276323117087206,0.99633692394814,-0.287357601671125,0.101533436657203,0.0402850336677854,0.131493358701822
0.0170724242110114,1.02412463398939,-0.321090643130244,0.0824276853197405,0.0551828100688927,0.143199756520204
0.0421101251752148,0.93971791249322,-0.21479529050268,0.0679884245793807,0.100060164474537,0.130878941349896
0.0440980419223275,0.954257050993241,-0.288012398349165,0.109683219301259,0.0988885749602976,0.150545077636779
-0.0942165551937225,0.957396829244569,-0.24145406598096,0.0745596126109271,0.0740686829759893,0.158675016374894
-0.00349503095165206,0.869285455253774,-0.129604707622047,0.00126403744453925,0.139655004832215,0.119538101400454
0.0320293156625038,0.969356684794059,-0.229007010763002,0.0774853238931953,0.0919242275462165,0.10448505703079
0.0244146054198523,0.972280225367198,-0.254702038814385,0.0246166691654382,0.0560665844010321,0.184338422703972
-0.0598489722200557,0.956206897061167,-0.219444517491475,0.0686044781031978,0.110745880413521,0.107194274528732
0.0496422147384861,0.877708060687238,-0.159462340749534,0.0877302955954244,0.0989284061416133,0.134153663957899
-0.0322352470165426,0.986902436157871,-0.251571560535716,0.0353032711572396,0.0982377457156361,0.12831710442902
-0.134768432704821,0.884513218649281,-0.166523835894343,0.0730152399809575,0.0532125870367888,0.162208629021669
0.0341568789990819,0.939023156339589,-0.179248870334649,0.050625125785357,0.112080173934408,0.0909872352800891
0.0223006561966611,0.953073065721834,-0.260290045136929,0.0892179889639216,0.0474674604022507,0.16108042147738
0.0336365656892755,0.868419482535694,-0.179517169098902,0.0875191903077425,0.0825573970323397,0.146080834173845
-0.0525179637043294,0.889862642366419,-0.159774884280702,0.051132776608215,0.0822091554168675,0.135476862306337
0.0231020339602131,0.942064067389825,-0.184761839350365,0.0767184712826192,0.0835795449511244,0.10208640049996
-0.0809227935812087,0.937726795404162,-0.224960211682167,0.0850968773359516,0.0728892132785775,0.12836809454503
0.0281626504202174,0.909249755193893,-0.16250412195449,0.0758058026730603,0.11061112753554,0.0734783280909552
0.023741894084953,0.949456398507702,-0.269076555901932,0.0876461585387578,0.0837142203383557,0.136610468122835
0.00985336455929465,1.01290725459409,-0.303068461225006,0.035795965692189,0.0984285474479603,0.154519732890159
-0.175746079869296,0.860631314800346,-0.203607842321398,0.080425790959877,0.0359117545369197,0.215137254546178
0.0467352963441625,0.85625206933801,-0.190660892295485,0.0810806622718707,0.0795762401129773,0.193283961497655
-0.105713226505274,0.906605755892733,-0.23962768248433,0.0677006954710388,0.101342947768178,0.183053670062313
0.0242062627386286,0.967297457400732,-0.288252410763816,0.0904111230733975,0.0509442206871229,0.170657632208574
0.0336497688862502,0.939873892232724,-0.243811560240062,0.125587227888942,0.0768349813834711,0.121239867764496
0.0279902901695917,0.907869183830696,-0.225697323673965,0.075458908346116,0.113004781715333,0.119892033765971
0.0282270436014387,0.933668087772009,-0.219439273810021,0.0882528862033959,0.0902514255065842,0.110961894137847
0.0374726822933285,0.915861919617786,-0.170932367593996,0.0881330888745656,0.0962372681472234,0.0967940347695469
0.0511613951773927,0.889463453984117,-0.225755852133778,0.0959982296151155,0.0938480188743881,0.177711152528067
-0.0237140843176913,0.968202899075015,-0.281269285681595,0.0509029887060663,0.127408325129069,0.135138167499212
-0.0896066597600639,0.990973241921519,-0.26242159838571,0.0595477172128526,0.0836304671445053,0.120802122388581
0.0250011222718558,0.955369356518948,-0.218259921658004,0.0588710671514332,0.0707142650883793,0.129823664121855
0.0458247515203044,0.952065248847304,-0.242117813399394,0.051225257643093,0.126258038872314,0.133822062511222
0.0214993769054498,0.991700330189345,-0.316626166055926,0.141244655890428,0.0336561918256943,0.15123079673055
0.0303675491542169,0.913032060302418,-0.238709346462806,0.121146241735491,0.0940904377829177,0.11686411454722
-0.143480219441068,0.919705501913012,-0.247221851279633,0.0705069994924027,0.0467745401151589,0.194069743798773
