"Hier(t+1)","Hier","Hier.sq","Agri","AgriLag","MilTech","IronCav"
0.0373000529503962,0.901923199301919,-0.186031787999712,0.0537719537430223,0.0525632118919389,0.0735714747069938,0.121733116267938
0.0692172037864588,0.917020554451269,-0.202503463038141,0.0254141134201806,0.158403803078473,0.0475921608231109,0.0822244801018657
-0.00308353544661016,0.952499171368607,-0.215277207529357,0.0513158142314406,0.0406976152294614,0.0945466498909583,0.121213007648691
0.0303627350513575,0.783770440884759,-0.110839363768841,0.0820219667201092,0.089546124239471,0.060687250121656,0.110909507313276
0.03734676271716,0.956036902291353,-0.228967245711065,0.0429389496907883,0.0872337382600017,0.0452304319929333,0.110046381933518
-0.00636480948137431,0.983468886170573,-0.206747688525973,0.0229930926083841,0.0609305847756915,0.0476290052759729,0.0894073299038455
0.0202027087188806,0.976625980893029,-0.221079890385389,0.063009615421446,0.0423108641506684,0.0725319770563619,0.0589636439936629
0.0454011869538817,0.766663835397626,-0.0632732612268105,0.0845269993937818,0.0964631571764407,0.0756235521686194,0.0895719330937673
-0.0323817173128278,0.847431691363182,-0.111091509419013,0.0573106807365234,0.0825273656784366,0.0462353433710648,0.0892585811715726
0.0420280287704185,0.839198896816711,-0.194882378256808,0.0537651547561395,0.0847849474390635,0.100065197277165,0.133156942956245
-0.0927901056619031,0.972367353921006,-0.20847055463607,0.0692152268204351,0.0456377052647047,0.0248798462184074,0.109080267955001
-0.0863007122816322,0.905869616133216,-0.218930520566806,0.0637543456440596,0.0549693752441143,0.0588778386839117,0.0951762378684424
0.117434537805073,0.709595828637559,-0.0593961830205801,0.0243843650610793,0.113307393647954,0.127434413658782,0.110935751893576
0.0543787092077753,0.753637818184416,-0.0568230737270431,0.0527533154487352,0.143074025803744,0.0654415403567345,0.0975435671883907
0.0204826221153715,0.988756787696004,-0.217887341120733,0.0480571523852619,0.0396528901958336,0.00807634317547505,0.125624218426322
0.0236858110212538,0.88926817113224,-0.120793181003475,0.0819469244743736,0.0518389537656231,0.0611885160053953,0.0509635300963812
0.00438698992172282,0.762800760672685,-0.0591813956587613,0.0166138732481254,0.0679391309541625,0.135927836127012,0.0810140157851694
0.0544786417387936,0.772940668533221,-0.0794402908703816,0.045544227969506,0.154400917207789,0.0603743505336938,0.0976066073210749
0.0419653322225424,0.912762143797959,-0.16980226272068,0.0578417465056966,0.0585080776641509,0.0992536512231151,0.0717665762045322
0.0227841592884305,0.980358469561484,-0.176749507488291,0.0172010033316368,0.0407527295506155,0.0581364291334148,0.0734305890863529
0.0502843535085315,0.80710730224256,-0.0638210444870562,0.0261708969654998,0.0769025578238949,0.0806240510808096,0.118287274605718
0.0445829041534439,0.716260288574297,-0.0188860559180355,0.0582107794733805,0.131753921038485,0.0561168623846888,0.10081132252187
0.0161286936168666,0.823945774714353,-0.139968753255459,0.0705099226188321,0.0805085780823723,0.0278996250823703,0.125179804931006
0.0461133333141094,0.798788168580554,-0.0675813098736592,0.0813936546902615,0.0615488928679767,0.0754044687935703,0.103138766167697
0.0426934308806871,0.973048076769952,-0.246171579521383,0.0376480724767811,0.0330140408611979,0.0809959606202516,0.103594720139216
0.0328490631030692,0.968906080667709,-0.217313861919858,0.0614036185072224,0.023935419367066,0.0782688267472277,0.0980611370935729
0.0045107218742249,0.923855650143911,-0.167856127523859,0.0484447054399664,0.0437039506361997,0.0762786021871114,0.0768556763584475
0.0236787213351348,0.941225039162545,-0.186257696450556,0.040895300234302,0.0720903075610204,0.0241458869446318,0.104054848470013
-0.15060818158076,0.95969982608439,-0.209991665220311,0.0370120412458015,0.0747681296191196,0.0583014384877791,0.0971625005934603
0.0394361223651375,0.819703775073589,-0.123609348287773,0.108620584354297,0.0969637461912545,0.0459568807130393,0.0933925819369253
0.0238049986603044,0.826302902170956,-0.10900366360542,0.0314028536469981,0.0973387148357082,0.0720643738075437,0.0768459537132178
-0.0553465492198994,0.980206295247912,-0.223554657108487,0.0666345638973813,0.0739037829350382,0.0191924407723478,0.0900018316340855
0.0510592975293107,0.940269702180228,-0.196756149675489,0.0473509579752972,0.0697245480801147,0.0947177807160713,0.0852186656000608
0.0430987127350474,0.918123947841146,-0.179312380634918,0.0541586984296957,0.0786563065090604,0.0526596926917029,0.106821454491033
0.0353977399122459,0.868945427463988,-0.166487866020775,0.0438646662073786,0.122042116021016,0.053446851127418,0.090162305390292
-0.00964124036294806,0.949726642504283,-0.180724157013273,0.0474963723237515,0.048692908360661,0.0299228237864062,0.118824853701463
0.0316970774324817,0.862784047433899,-0.143084337250328,0.0718923090697196,0.066911839627652,0.0890460943462443,0.0694367984280705
0.0550167014940714,0.809209285015924,-0.110780448979998,0.0356266624990968,0.101600642593858,0.101452342286346,0.109180799161155
0.017167046202258,0.944735672435671,-0.168327362928789,0.0413217277380688,0.0455741658074027,0.0461789667388179,0.0791413719942594
-0.0201000279609845,0.899164507699564,-0.137731709007955,0.046211281034088,0.0633984027563097,0.0379113044597723,0.0805279789403735
0.0440685206554609,0.919620422718795,-0.231295266392028,0.0407368825609877,0.047369134799325,0.12771925294481,0.112599186938131
0.127865277094195,0.978257489707567,-0.18827742371319,0.00802189584239136,0.0692421621274682,0.0530602843637625,0.0607616246458941
-0.148266642645151,0.818504149109318,-0.136271949590864,0.088568169458121,0.0892594627980083,0.0713522616378052,0.0898974291706146
0.0726520863158441,0.744160955934383,-0.0640486156840539,0.0642315014749755,0.164003504175773,0.0546955505426498,0.124778878215188
-0.0163772246088047,0.921091856981452,-0.199253699688063,0.0570385932739197,0.0400149205689388,0.110619538130873,0.0559346279642854
0.0536829376750825,0.913326490321018,-0.194245143392805,0.0640209598647821,0.0608490210088832,0.0870595583004613,0.116605509900967
0.0195178453298962,0.849551694443151,-0.14515737579608,0.00430976354061186,0.137058926325528,0.0370654333993149,0.122646188646717
-0.0348718859366928,0.885898881806551,-0.136098144766576,0.0541104703024385,0.0589875280529018,0.0427611829974934,0.103357015004099
-0.0161163409728545,1.00418082657494,-0.24620081814809,0.0361910763789023,0.0482856554304446,0.0488455219067982,0.108806993469147
0.315645674430272,0.90826025924821,-0.163375215459364,0.0318035460589748,0.0832039590598255,0.0719342666804706,0.0674522204803581
0.0395006141886707,0.898011917869467,-0.152776038939163,0.0439308618326455,0.0930668801077441,0.0486943101213182,0.0942123070181614
-0.0209058229789058,1.06512556939882,-0.284615945513693,0.0487347559344299,0.0237350338986469,0.0470804834159844,0.0695092777132659
0.0179386186705062,0.950680097009922,-0.206981307100794,0.0587752088477294,0.0296172691813077,0.07398792819083,0.0811714090328654
0.0130547055871514,0.733449938436817,-0.0889195627634036,0.0652124927847812,0.0693096859087587,0.0924425512651663,0.108292128845568
0.0101215167394815,0.499205223375976,0.0834547201592472,0.0972055960215151,0.095873297631867,0.111291297363704,0.104982430435018
0.0482796223897395,0.920200483864903,-0.20140440750371,0.0645583513019141,0.0640082158691095,0.0702996349185927,0.120687712953576
0.0366059075198753,0.884024276441239,-0.179244883236466,0.0654001000951785,0.0529408286043236,0.0724846651160706,0.123525240191518
0.0367328470854835,0.908375992337237,-0.17630512449002,0.056727599753831,0.0644283575983348,0.0713750644549609,0.0954703785641193
-0.0784198924873955,0.923659523405671,-0.204219702732351,0.0627301596815903,0.0915552320262149,0.032934298093023,0.0982398535797853
0.0224756479161878,1.05866662796449,-0.33009310657296,0.0805940137392989,0.0182493658027769,0.0601575513064853,0.101513984375236
0.0139540686804928,0.785473588504075,-0.1487963062751,0.0431735193334268,0.102367311940402,0.0737688332312107,0.151578122933443
0.0461381311604857,0.756269486273182,-0.0530958837691165,0.0882602651385811,0.112620579035245,0.0672757458483432,0.0816324397969545
0.0282387732871668,0.887251187594204,-0.106912962861663,0.0443473910192754,0.0282060067121994,0.0844910602029743,0.0758924316060802
-0.0025199594375886,0.700739794056238,-0.0367794816717404,0.0537352876807402,0.105889791540062,0.106501502637475,0.0983711800087701
0.027265721630219,0.800462176345041,-0.0746096183910109,0.0767041761866006,0.0399225192259057,0.102925694345644,0.0719283568343875
0.0334611491645855,0.923801226635062,-0.192666235684334,0.0505127614346887,0.0639478723770062,0.103042011128891,0.0616213013543348
0.0652988416787991,0.82318802397537,-0.140479637060868,0.0672497839328169,0.0808193835070615,0.11041828268842,0.127225915748605
0.0211202588417396,0.765702764838221,-0.0894688237813977,0.0844852851479752,0.0842031035871864,0.0576166764331443,0.100897832310032
0.048381367401344,0.748375280242381,-0.0648231695688282,0.199327240702404,0.0305497653364351,0.0924758806592295,0.0794533710873926
0.0206236020666567,1.00769375988403,-0.24193203971442,0.0304576560522682,0.0267291072566793,0.0755021634508288,0.084449431578077
0.0184881392688841,0.899619752563807,-0.182058275158563,0.0589780267253555,0.0583348979075586,0.0586402096487868,0.0944019812759515
0.0531346887285632,0.896210929086067,-0.187871649711239,0.0415806694061372,0.10729618219661,0.108214235715505,0.0733737669745606
0.0286109279690731,0.765378691435722,-0.106068675500629,0.0806246265980255,0.0810162541537261,0.0916837603271982,0.0981781786257865
0.00438673576483363,0.78884048095443,-0.0754828828150463,0.0345535097823969,0.0996873860722903,0.0671718990684142,0.120768543672827
0.0530851227080155,0.810378231688913,-0.102845841016934,0.0889995434993943,0.127615987599121,0.0480708689185687,0.0893074405551282
0.0495278666769597,0.616856706445068,0.0569219631125364,0.12909476812776,0.148692875546219,0.0225289618252859,0.104149765401693
0.0462575609792598,0.935070151026299,-0.220745146921816,0.0513488408483368,0.0869638055325029,0.0381017361167374,0.138931805412153
0.0555626238780108,0.716807065816809,-0.0704108693463001,0.0763236089361325,0.138929858792922,0.0861567632592903,0.109364938393605
0.0347142464860635,1.01189308789397,-0.258794331975403,0.065029673461558,0.0445090336436069,0.0458942445635891,0.106239438268464
0.0374852057167462,0.898714143190095,-0.195698563524164,0.0390620824596236,0.104941715029688,0.0762982096845521,0.0877121384788582
0.0209836867306271,0.768225771298637,-0.094039249380246,0.0874255816162799,0.118966346736639,0.0298715406872862,0.0936041533175251
-0.0546083510482103,0.857620086632099,-0.153481202909944,0.0749973707424444,0.07431861507437,0.0443410452648348,0.101312270170391
0.0302584124114012,0.943289305642407,-0.18312287728971,0.0529381455012254,0.0511819564433464,0.0636916461075988,0.0827032616726756
-0.0504725305506448,0.781378809107144,-0.0778853010605802,0.0689153986980501,0.100300752899979,0.0785639721331495,0.113110647899701
0.0160868479963964,1.11630094136482,-0.352583948976804,0.0360391492770028,0.0242827561021935,0.0498114690716086,0.093567682685744
0.144732332227309,0.943836966334511,-0.228912919591193,0.0157629746439002,0.0575491576329568,0.108472210503334,0.104218481833075
0.0342066479181794,0.947039152559707,-0.257279564886249,0.0477011203925997,0.070957345599871,0.113447807248644,0.0782379925992834
0.0518431442639891,1.06330599353872,-0.329655464397827,0.0298324580332856,0.0816189113152598,0.0478897095082941,0.0953619770761261
0.0185382359205024,0.819983709482284,-0.0772163512071924,0.0831922477141158,0.0737067795635262,0.0521861243299616,0.0553836816618694
0.0343406259545629,0.90056872998631,-0.178339535376529,0.0372426814179107,0.0602665905489889,0.0911904710686249,0.0976359917839836
-0.093715182495038,0.833184441684549,-0.146831444924494,0.0188793811489877,0.0692761046098219,0.0602845450580645,0.157100045969828
0.021519048109502,0.861640546153174,-0.143328451171435,0.0437575064354177,0.088357922313297,0.0680212365511497,0.10711477577969
0.0335047983818539,0.844332798400608,-0.154528977028071,0.0732537348101117,0.0585143863537918,0.0766603015247198,0.118312478955797
0.0693701577082218,0.682243134705585,-0.0172714577627872,0.0606851170491786,0.138583941877344,0.0960233877124071,0.122406854332307
0.0176676492764317,0.907457966719479,-0.230235457271641,0.0505779039957037,0.0827350590319173,0.0910545812003306,0.0727827251375713
0.0392575188420915,0.69318555568475,-0.00154134285970822,0.0761182589299396,0.135952795979967,0.0554771446295406,0.082103345824214
0.0287982089093876,0.684771387642166,-0.0795961703025109,0.0839171350224684,0.0991825257552223,0.158671503200791,0.0596328761130363
-0.068492750977728,0.713797632782384,-0.0241951326324698,0.0717645829458267,0.0679049079312267,0.0916789795430839,0.111685937241166
0.0296992239544188,0.773962486098766,-0.0356705384664282,0.0709109664028116,0.119685787193861,0.00137715698388158,0.0968746629407121
0.0347944103346178,0.885656611471857,-0.183901317291886,0.0380123778679537,0.0851081293130517,0.109321455438501,0.0720199606575679
0.0606137213065332,0.824950999957882,-0.0679155678767382,0.0230897607340073,0.144921756031736,0.0231936480088038,0.0791310030269782
0.0271695754243493,1.06638011845037,-0.314397352617974,0.0369368311777982,0.0655355626424298,0.0529455550538695,0.0810250315614851
0.0569331979426505,0.951748386783096,-0.234218641779589,0.0364442621445104,0.102249089302635,0.0676341034138399,0.117955124820094
-0.0438255101670339,0.696550308622573,-0.120004912153015,0.0664274206323919,0.182578631537363,0.120547341230732,0.10078889276099
-0.0177526692700049,0.930949498662801,-0.242540592075457,0.0517228315492107,0.105668416784317,0.0651802237884874,0.099105613897633
0.0230071806918001,0.904667074273118,-0.20384191396484,0.0467592536488865,0.0683326791320224,0.0833390724712015,0.0883206341250001
0.0107445954761792,1.05056969671635,-0.318973395025886,0.0423611675997755,0.0393916729455643,0.0719663069490446,0.0736322928343674
0.019275707272825,1.02770949072066,-0.248936692505627,0.0424343069348068,0.0711867772508965,0.0115028822344085,0.0825730568673899
0.015361298367473,0.97198855733089,-0.174846660138368,0.0439468207611901,0.00997144878347686,0.0637125167830438,0.0728805613744544
0.0329697287839135,0.938139645775053,-0.19898348474304,0.0429468132766767,0.0773653482988346,0.0350741223732767,0.114842163988145
0.0292345167588911,0.904029110095388,-0.186462882899462,0.0742777177624246,0.0477822098600842,0.0953230470927025,0.07433278334913
-0.131159983748591,0.711374224479326,-0.0786403016878695,0.0870399770628881,0.0765167105475532,0.0920676983671248,0.133207075272686
-0.0783733746131404,0.865590112737432,-0.195294545952306,0.077245627097473,0.0497730922391634,0.116701228851909,0.0933026136386943
-0.0450492034100905,1.12240285999106,-0.334591943784909,0.0475574309238039,0.00200471681633916,0.0473965426379084,0.084573817483662
0.0387391397452917,0.919853977616339,-0.199102866905209,0.0399250494351531,0.0509179315547152,0.0883363789957153,0.0937758656526683
0.0298606741514049,0.861465540027549,-0.15151594029116,0.0788192962976713,0.0770561131866152,0.0687836226020573,0.0799567105978676
0.0472314773458338,0.82709997305635,-0.117438109889571,0.0480103131818553,0.116094274672797,0.0563927512287167,0.108280907949454
0.0174339900593927,1.04131036976638,-0.305917795359255,0.0478379525059613,0.0514748229976096,0.0951197132955929,0.0429909454506476
0.0379391392870575,0.891953248652166,-0.158219890798288,0.0593309856765598,0.0756678909652474,0.0510054889705271,0.105459296093518
0.0496466850982451,0.770532106112966,-0.0809799612080066,0.059656307362701,0.106637147182249,0.0890049139053995,0.101254296651559
-0.110896502664029,0.796818479112248,-0.0743115089351603,0.0754600017224162,0.101194590990073,0.0395858413893366,0.100782247529521
0.0492689066027811,0.871272512347447,-0.109276969939219,0.0364529631156156,0.0580859904724429,0.0677342586136157,0.0942271495032076
0.0590532903928679,0.979789098324315,-0.166338604420051,0.033583989942855,0.0332963347480625,0.0560994342535517,0.0776221139535558
0.0316191959889935,0.940780288850073,-0.208495436579957,0.0193498946222391,0.0789454417297565,0.0684572606432423,0.0986822721915468
0.038138358451875,0.873243736601046,-0.136520194591465,0.0708975159148208,0.0769108596577038,0.06510956502185,0.08110687894128
0.056662264169941,0.950363208915488,-0.231085618267385,0.059485844912942,0.048729107799532,0.126134975520287,0.0934501539739177
0.0331217593367384,0.953301211618831,-0.183872976735237,0.0624690676100553,0.0391907152107628,0.0310379994746388,0.118096296269603
0.0319840314860408,0.90237571229159,-0.206366310561001,0.0789689849976195,0.0363272886980473,0.131632945012174,0.0672853642814755
-0.00577344957607588,0.852876016830234,-0.126719210598259,0.0563716575122996,0.11691054378875,0.0791943250199794,0.0830643411714619
-0.0350960794163774,0.788031576943256,-0.0853977064375824,0.0565849866585532,0.122330194851367,0.0537117376845008,0.106097729235911
0.0336249645174026,0.90156944691603,-0.144738805788171,0.00960490655941451,0.112087019972982,0.0586171115533664,0.103925461276468
0.0495171863585419,0.890135263276881,-0.147463110913226,0.0549100273026024,0.0593279822062752,0.0935682628319765,0.0939852385490679
0.019093877034314,0.8810267307099,-0.163314101956041,0.0913841380846831,0.031404027387349,0.0782029254418195,0.0808745981921673
-0.0191030256335466,0.919245188212168,-0.13214947384723,0.049808026726681,0.0471692555736224,0.0306591390783226,0.100906499021515
0.0470078293786885,0.891986295155829,-0.178073240495175,0.032413035927554,0.0854939919221415,0.0959236246236429,0.0998841405719257
0.0137665656315723,1.02856058371983,-0.245628638450669,0.0685001736186979,0.0164894390274171,0.0419146926333516,0.0749156969277759
0.0277563533260576,0.901271641873979,-0.213585341614065,0.0766296464400898,0.0383651875138548,0.0898776714127054,0.109383994894635
-0.0127185964768237,0.860113517680476,-0.157957795755732,0.0170409907021214,0.0522028528035124,0.11384432145628,0.0879462406044342
0.0619749445884567,0.775441797091997,-0.0612692682862606,0.0524860803277726,0.124710949566618,0.0701633090236208,0.108406325044989
0.0511847349120796,0.845214501781153,-0.0956401364814455,0.0523777287949599,0.11130355068536,0.0553832780126548,0.0841625648180653
-0.0803414171625689,0.876438515974174,-0.15441231825546,0.0605203147962983,0.0773814138920461,0.067384152869546,0.111116876831465
-0.105895369859241,0.871347325425954,-0.146018445886785,0.076736955180625,0.0641165344855184,0.0552795624910221,0.101167840416958
0.0242859604128853,0.839249858930138,-0.147209487259754,0.0535535793558982,0.110077152840141,0.0840895167795886,0.0558592669812254
0.0286403692204686,0.88189479672919,-0.127412034124211,0.0914586433840283,0.0371416012766457,0.058276283901699,0.0822651072439907
0.048616168439118,0.711559421208368,0.00602989155062366,0.114116082259499,0.0593633392727258,0.0555455822423931,0.125445957713807
0.0307464776171265,0.889852455265604,-0.176257930808995,0.0509437353542064,0.0374466163958879,0.122662509554551,0.0802152636132373
-0.0453683770907995,0.967587476172779,-0.304112628256541,0.0602968227442402,0.105098169867644,0.0660573683408119,0.078201400413997
0.0899392864239016,0.983769700307713,-0.221510504015755,0.0311210410167746,0.0263725986185187,0.10154526384196,0.0808222733076777
-0.0473206288295522,0.966922728231596,-0.248158425872854,0.0524063331507326,0.0493486831304735,0.0406731911098934,0.104462990832922
0.0915417518881591,0.877288605044693,-0.169417097205534,0.0217359474756826,0.0811354984743427,0.0781469514497233,0.100638354551627
-0.012084860694117,0.822599800056105,-0.0886390843586677,0.0447947564179425,0.0916251255252649,0.0630015615500819,0.0917161539691728
0.0285571278979693,0.871656095556272,-0.146249170344454,0.0818914664230816,0.0338468461119273,0.0703979231909774,0.103983121318811
-0.0566028113016468,0.759864811915146,-0.0698258550752399,0.06481877216238,0.0460799763961813,0.088859091792736,0.0944673310610045
-0.108772090097197,0.639492620698049,0.0779124595103473,0.067242007776112,0.0783482885642949,0.032768703756763,0.105131019316057
0.0101135061895642,1.00295085185941,-0.296804474913905,0.113677891931694,0.010543718375825,0.0594350577432611,0.0883606664818946
0.0241645025227238,0.944313401451179,-0.189174841255461,0.0390642399668756,0.0641172368349741,0.0300050888083272,0.107754267209627
0.043064032252696,0.784484251069416,-0.0571592078399578,0.00723289227750136,0.142817051430519,0.0705363945732953,0.106041261093895
-0.0610005143558876,1.0638203182051,-0.326714158531889,0.0232601193962768,0.0296711509622873,0.0695245597434145,0.0987870049298195
0.050752902006364,0.630679349163361,0.0412949744536188,0.0891040821873033,0.0989224988904355,0.0924287081051213,0.112996793954986
0.0334943844861877,0.762398702811813,-0.0707065898692482,0.0772694151549206,0.0850821231659504,0.0880278145981398,0.0828758246401895
-0.0435237718801489,0.816470262975851,-0.132081674623795,0.0608449133815923,0.075434874782927,0.107092976241101,0.0625820302067169
0.0489898199262853,0.844828136453447,-0.148191206893515,0.0457253888087041,0.121055692402808,0.0760505570077087,0.0965698120451121
0.0251424917012003,0.878204755302532,-0.126833402171606,0.0633490900173975,0.0417477744989976,0.0795821676999194,0.0725804480109088
-0.0762910774726131,1.00672759435439,-0.341678722411211,0.10064247256398,0.0232453925656596,0.0834127372562758,0.0835326388359863
0.0535590301638789,0.939782481824089,-0.255142592081744,0.0383087163367236,0.123768235322711,0.0987221255208583,0.0847437599954074
0.0330577772811095,0.889512865818917,-0.179739027150119,0.0650878745543085,0.0834355476651231,0.0691648837204577,0.086004191695058
0.0344524299282516,0.925486812639097,-0.181917939665943,0.0521259722896526,0.0822236742618934,0.0627384342749055,0.0751253398909438
0.0169374332070608,1.0392330026341,-0.231826587551951,0.0497197296762824,0.01811048920388,0.0133257717743649,0.10085798855554
-0.0707315406709992,0.947646194293378,-0.285736638330955,0.0728480727645558,0.0284528081321651,0.0657160953807239,0.131490335899909
-0.0151951863246261,1.04970370312258,-0.275308814753432,0.0496598653611352,0.0471653574464789,0.0474081148104075,0.0755347818898183
0.0315489833323435,0.778039089146066,-0.0994479617964389,0.0976196466805469,0.0526743452903882,0.11435087942101,0.079686057299454
0.0314257995975347,0.95928379243261,-0.195979244980306,0.0590757260447471,0.0458139750909707,0.0699426778906594,0.0753541637786958
0.0259531691619811,1.0310399218084,-0.308875449871568,0.0558438885472738,0.0320841067138176,0.0980258090009086,0.0798139875378082
0.051288404562575,0.81726306445855,-0.214411998113293,0.0709754089187958,0.108682490003738,0.144671725286334,0.102043859547424
-0.00317082351854737,0.92723829125805,-0.193092588421308,0.0254519640466412,0.0468229098082248,0.116422308265822,0.0792043876021869
0.047707457100699,0.872270401028104,-0.247012615358073,0.0814387611860817,0.0643539964945741,0.161987659291367,0.092357169580818
0.0377536240994391,0.736046223135446,-0.0442504583694895,0.0939796884036129,0.104655563997481,0.0519994558597834,0.0979025394337688
0.0284533411645354,0.828299384600307,-0.0603290298632752,0.0604073377716163,0.0568008477312523,0.046989228121125,0.0898476529388802
0.0225821070050626,0.989147238325283,-0.224321581933158,0.0495460648314572,0.0139334601738597,0.0719242586218685,0.0931501510761621
0.0247226673973309,0.894212084464643,-0.122591456681644,0.0738807198530124,0.0481914168614176,0.0382711550994144,0.0827182890569471
0.0250829834826689,1.02873853105765,-0.189910604679993,0.0272921286692475,0.0188771745076273,0.0515754738742249,0.0663478092134984
0.0211781266843562,0.978515304623677,-0.230629997943926,0.058705666137001,0.0397303532079027,0.0420026038772418,0.103624222794841
0.0479276116320749,0.876559437541232,-0.152268930949454,0.0375467309077805,0.108488185195122,0.0715713117375636,0.0928058027380536
-0.163033165714468,0.860679616275652,-0.151662381993487,0.0554577630140353,0.0809834307242856,0.0551932143431914,0.107888834817433
0.0548704314303825,0.782699486136415,-0.116724285585613,0.0581440917178704,0.13461623461731,0.11321051850476,0.0760640187453468
0.0516687362086601,0.905126647614377,-0.131068079483323,0.0333878366829341,0.0919697970357367,0.0599790946335241,0.0611678942737363
0.00401016630338894,0.901971313673591,-0.113703024598142,0.054494320206236,0.0448840151210948,0.0333759053176846,0.0555273818518769
0.0315137568497581,0.845810013650758,-0.155679944015936,0.0808732832024524,0.0658913293540321,0.0710540677115449,0.107467628636166
0.046705108983048,0.744595626894106,-0.0398046877267328,0.103564169105583,0.052116479215769,0.0983125430740245,0.100316913938453
0.0272269414780362,0.992829289884777,-0.203426692203588,0.0378867445269807,0.0287049303837261,0.0701918032187715,0.0762766677111089
0.0498255944043084,0.778206081783099,-0.0694457212192035,0.0750607000611226,0.106484501171658,0.0438651557991428,0.121085152042834
0.0136819345231218,1.08920449312143,-0.362745303151993,0.0644410864544943,0.0354562478225231,0.0277015663196961,0.113064256890239
-0.0176230871440472,0.894061266337962,-0.10176344013421,0.0455221105977474,0.108697132510124,0.0168469335672976,0.0647391753551904
0.0635460412100142,0.686454875882225,-0.0744035525233539,0.0600527545550629,0.197411924817025,0.116982033240986,0.0743545353296791
0.0287128833777229,0.934527178293992,-0.142716986969482,0.0651653658438932,0.0124863434683736,0.0471395746131364,0.102671356421215
