"Scale(t+1)","Scale","Scale.sq","Agri","AgriLag","MilTech","IronCav"
0.175436556389177,0.745030536251851,-0.0648225620232267,0.0572761915796725,0.153863415658868,0.000128921237381563,0.0857141537926095
0.0435127650567089,0.742172109948876,-0.074254622268717,0.0145074600652793,0.141855974255717,0.0265574917954203,0.103624719123248
0.208537390239608,0.760972862640905,-0.0656207914417727,0.0193829674680786,0.0854212316998366,0.0838502545319417,0.0934212235500779
-0.0200608912006511,0.781986464232045,-0.0586889330726392,0.0479010989346398,0.128094514573061,0.0019235091992581,0.0806896425189089
-0.0245464117207454,0.732349727041029,-0.0481665901533942,0.00661149450034029,0.0820847410941772,0.0878147388381417,0.126982451878391
-0.0943600753073997,0.749523519424921,-0.0854521501897718,0.0477418437201686,0.112690567894764,0.0315640695002391,0.081257712910903
0.183453556756644,0.786890941326202,-0.0747311956839756,0.0126728157086802,0.0940194174181764,0.0377479756497146,0.117250166015074
0.158015657421372,0.793201903280745,-0.0543327047185904,0.0261459229349417,0.0783495213755231,0.029460880379908,0.0890190586674169
0.268205334000315,0.683412156863108,-0.076256766966367,0.0197309119156948,0.161691016845164,0.0585032151052826,0.116603080358095
-0.0305798323665277,0.763962416541229,-0.0520421925522822,0.0317739487733542,0.115476569427391,0.0312681506708244,0.0914935993919778
0.178411310179483,0.780791371528712,-0.0581312142779752,0.0253191056645852,0.075352414246484,0.0393546475657291,0.103006160517995
0.242128783887367,0.748272778367321,-0.0688904761235412,-0.00456187111911394,0.0880469220238572,0.103108632157982,0.111735930121296
0.21979744961703,0.744998878622657,-0.0739584354712906,0.0197110333180774,0.08492972696843,0.0700238223434421,0.112178418795253
0.182211543276631,0.786181649526863,-0.057971970561206,0.0294408379492563,0.0723439309868149,0.0659498474219569,0.093317376129051
-0.106523247635021,0.681189207338314,-0.0613386469079819,0.0908109495517699,0.207752001574393,-0.0120638641827932,0.0467037243183744
0.0148919652145001,0.70739266601716,-0.0975103064598647,0.0246669128982175,0.179216561320228,0.0230650290537394,0.111873425962366
0.190314511140383,0.741997460788243,-0.0637848695378896,0.0532617641040634,0.103891195251341,0.0416483585564269,0.0853900738325813
-0.0737217336625728,0.783930328946521,-0.0778161877162021,0.0290080148156101,0.0944538738963434,-0.0196234225294024,0.126631392005942
0.222785522319225,0.753407174755582,-0.0572638713919548,0.00256475463487817,0.101833395026202,0.0712956538152558,0.104665947662219
0.195990240991873,0.750788818604881,-0.0799358034404889,0.0285500389364867,0.111461841585915,0.0561255149781979,0.0903612935849667
0.217093440009074,0.74471925145318,-0.0595922906172621,0.0154497700070456,0.121175995459291,0.0426928492009795,0.110146567929042
0.225990458146029,0.721771983413786,-0.0707287460790608,0.0744272728241702,0.0906225745770549,0.00896064279980642,0.159583157241441
0.175541241369978,0.802910390701139,-0.0461318893298584,0.0158356516978247,0.0452654624278784,0.0181281514405417,0.136090096498229
-0.0422846541743922,0.690204852002963,-0.0999120505025159,0.0625238718453237,0.124835127799797,0.0419156636422158,0.119829149659183
-0.0385348636332318,0.731956991697334,-0.0614503790439439,0.0381292029432712,0.1000605629438,0.0580895788269552,0.120534817524603
0.199325869286589,0.705605059371996,-0.0727173449012843,0.0852304855149009,0.156784527417759,0.0138126080732387,0.0851474344425689
-0.0574210933615675,0.728169721520222,-0.0451938672363582,0.0452862919585374,0.151319315756766,0.00880551344736829,0.106547882413777
0.0187399038272607,0.816456266957866,-0.0640203098203085,0.00755963948636712,0.0734648040012428,0.029111380812582,0.105409290576382
-0.0430784013959755,0.759379559266763,-0.0675588032455581,0.0424215082025914,0.119374492593755,0.0441360595396397,0.0761690924814103
0.185014558136244,0.751506779667197,-0.0731835745815798,0.0501487472421958,0.105024084236561,0.000143426232951591,0.123672864553983
-0.0545710067936976,0.746405532011068,-0.0642248824155375,0.0655275861124835,0.093054641396842,0.0493416852155416,0.0934649306193929
-0.271825149691457,0.755271171342677,-0.0680852345031679,0.0963086773644923,0.11300272514021,-0.00858204953618379,0.0855113218237713
0.143510605843334,0.777362498714747,-0.055363249171214,0.0797050987830694,0.114798739904869,-0.059530190852407,0.127525505404194
-0.108855692645778,0.725552235205365,-0.077600952418617,0.0441178664867489,0.152694351728871,-0.0140714756044416,0.0843291177663412
0.0106433153876583,0.814350738456759,-0.0445211318007275,0.0124974124588957,0.0599196662919831,0.00122037440180455,0.124910845023829
0.22289770608522,0.762489656172992,-0.0422061697568669,0.0334659122122207,0.0570010375759845,0.0928907070179243,0.107884356995548
0.184135832533533,0.739592864051064,-0.0660495221787744,0.0751857819623934,0.124116422954827,-0.0495841747551234,0.148325803589763
0.181474237457132,0.777261875146499,-0.0701010188493034,0.031264644755818,0.0776315327562451,0.020264271336395,0.127073247107256
0.0196704055494292,0.721003444310153,-0.0909400319980447,0.0325500390596108,0.0956372865811395,0.110756271697875,0.0661948043730127
0.119736448580845,0.770928024417696,-0.0492666103503051,-0.00292162207926726,0.0980950579536467,0.0491042926973885,0.10393706321572
-0.0318852779631982,0.766223511931666,-0.050359218727279,0.0373741153796577,0.119668637216246,0.0226607052534304,0.0870807270015681
0.467030697635584,0.770126253298075,-0.0488686226999472,0.0216686307395058,0.0876381066133303,0.0347390369118756,0.111350632392858
-0.216916396165077,0.743352994276172,-0.0488273315455235,0.0816113606231874,0.178523266931274,-0.0472567569095814,0.0823518866363742
0.278277525222218,0.702426911411646,-0.0806529930144891,-0.00301555876189156,0.139816795212767,0.0886903788145543,0.127409117466537
-0.12415838563319,0.787418865856866,-0.0807538720560362,0.0655484746142784,0.06783753784289,-0.027551454892288,0.126533847417932
0.178491271252916,0.768975434631458,-0.0505443247480953,0.0269542418467006,0.133930346676587,-0.0127969990709115,0.113273937026794
0.245927342358074,0.744225866925302,-0.0427000176314272,-0.025843337187605,0.10970101571114,0.0346130474146357,0.144039208893441
0.207649217272226,0.754247833700093,-0.0492160487452016,0.0219840024961938,0.104056732779427,0.0320243403368301,0.114439296113671
0.112908139150209,0.766152165796448,-0.11973616583982,0.0228058472946781,0.115133615804329,0.0117530523406437,0.106504003274102
0.0557948573076985,0.697591684766237,-0.0904744928317183,0.0288081886378264,0.121695072665922,0.0949047321324068,0.11098486784911
0.154235783847718,0.796669896422433,-0.0699190376774089,0.0338214678396282,0.106986417719684,0.0124888746405423,0.101368776104778
0.16454338005451,0.771307737917856,-0.0503900584291624,0.0403154429633288,0.117241036502025,0.00676907458372575,0.0869779547144094
-0.116415944281094,0.790756876348688,-0.0585489927823136,0.0446019083990924,0.0784199304527353,0.0033828675770421,0.0795450974195372
0.174625408312633,0.759575089721086,-0.0870971900368427,0.031511995808812,0.112453300857615,0.00356062296925098,0.113633554912935
0.202041271818216,0.762504438184224,-0.0544855765105197,0.011002508138678,0.10166466269243,0.0071993477016955,0.134737172309519
0.143664174098108,0.801852998098766,-0.0534401530672679,0.0461306139022566,0.0900290119380602,-0.0228981681258613,0.118351011505434
0.0366195468480881,0.732682377817492,-0.0715202406632172,0.0262123330836285,0.124145737982232,0.0637111477951921,0.0930905609621989
0.198988574531391,0.736444152201362,-0.0608046835559327,0.0485590964989742,0.137025243034071,0.0141518148318677,0.102672309999062
-0.0821907143946704,0.769656975826606,-0.0484956830987678,0.0539544944450287,0.0965137964489061,0.0276038340750246,0.0985146924263336
0.181400830262348,0.772985627270338,-0.0460186218885848,0.016818512081455,0.109411680811651,0.0107708431211126,0.104835306765942
0.154373796447201,0.804417199989946,-0.0516085150493559,0.00878170763705868,0.0864622056750286,0.0389597881643698,0.077736722686947
0.19835845550277,0.73292277572552,-0.0710642781147431,0.0680210760637913,0.109734008202972,0.00561044470400634,0.124103490902199
-0.0952179961508941,0.767618476884578,-0.0690353763258881,0.0456434397057484,0.108126697897464,0.00661702273227624,0.0968268515999333
-0.00745982375977789,0.761260375134921,-0.0666339814461741,0.0312093063490439,0.0922179736226217,0.0426324131649396,0.110458286402589
-0.141667381915705,0.72038762673971,-0.0943128972467209,0.0614787885990617,0.123558557234745,0.0193626796409291,0.103513143899593
-0.103708063243375,0.664840309783251,-0.069065947541477,0.118404168655726,0.151663966870246,0.0547734736654908,0.0860007101418204
0.0390529236974433,0.803459526831811,-0.0527854508071309,0.0136512168374118,0.0748007590315834,0.0354764259885946,0.103956626086985
0.162971418723355,0.776895665777222,-0.0429337838356787,0.0467768280766568,0.12679343313848,-0.0221337236393371,0.107451993848126
0.19940799731438,0.755215242693142,-0.0683593904190398,0.026683306369895,0.104542715118244,0.0276178037839939,0.117969793860016
0.161654776576992,0.763356129086834,-0.0731385533931202,0.0472272629149849,0.114862836817866,0.0243209690176181,0.0761068884261277
-0.0489327694648173,0.761998794592509,-0.0657126063116678,0.0454104872838913,0.0938803871834772,0.0146919710856826,0.10430441838648
-0.0721807963444662,0.732596977427328,-0.0536653549586282,0.0614992090295147,0.111505408170406,0.0468141692630757,0.111288248026699
0.140743835367623,0.778260016947027,-0.0418035705187145,0.0691120326021194,0.144354662913143,-0.0538420562532113,0.10063699374392
0.151137029433401,0.795409618906865,-0.052818597613575,0.0346021781641737,0.10143355182303,0.0308441526275515,0.0734704734326457
0.177174315190795,0.782145807555375,-0.0925655556379002,0.0145820697217274,0.0836414342428035,0.0424373169656882,0.113422193998408
0.195801688527613,0.768369601490228,-0.0470512675239972,0.00610224380516979,0.115677221093951,0.00352097687564602,0.124127030190956
0.148206124961017,0.807383809034612,-0.0419096935920086,0.0251982103347073,0.0913056747704717,-0.016528840439946,0.11335562435984
0.0524460069186607,0.766406619955392,-0.0827209727467347,0.0102076052201617,0.0922138249699292,0.0497637424748518,0.111718269116932
0.119541962832833,0.641954062024258,-0.0683358806993616,0.0312324354192485,0.0714474592727103,0.157719419468458,0.140437703031227
0.158178436531091,0.81301933287522,-0.0441103703553775,0.015587223511545,0.0652367982844092,0.0224027156359254,0.108389011594023
0.205339185211869,0.707432191765289,-0.0758454063969561,0.0470215022276687,0.187544543492554,0.0114194033051492,0.0810605702172322
-0.0123459283917173,0.781848482529761,-0.0615507816378339,0.0367507738049119,0.10828658485518,0.0158501823905798,0.0994027472980284
0.149934771545649,0.781527689064666,-0.0785092778998737,0.0358378029777727,0.0978712139330736,0.0205182740466863,0.0834018656605752
-0.117305867674633,0.783395664141746,-0.0631693326931233,0.0471825019919605,0.0751608369315172,0.0158687506381666,0.0775394659628268
0.211472804411282,0.702351112093072,-0.0610237364685278,0.0349980045535335,0.214484523855419,-0.0196163609661509,0.091859808727902
0.151717734705035,0.779719123276609,-0.0708265690052061,0.047041949827862,0.0996877323303175,-0.00897891922904873,0.10627290575726
0.205377021291279,0.730996486081059,-0.0761059253337267,0.0427819216945891,0.128283669018691,0.0487976067571854,0.0888313876221599
0.205331628431444,0.756971346048011,-0.0507014055005806,0.0388994380126651,0.0945158501504987,0.0536359715721332,0.103302695092285
0.164225560692808,0.783867212353069,-0.0605290192448782,0.0373978645651263,0.1108184191194,0.0321262107689376,0.0835061275047541
-0.0610663205177769,0.768170486858835,-0.0768998156691173,0.0370739606465511,0.0995432303484852,0.0145242225754944,0.113691274020814
0.192041067545154,0.750524056981692,-0.0361292450528623,0.0269062526828938,0.144696220093624,0.0240750939948457,0.0760208328869805
0.156681066036929,0.796831966879,-0.0634163877596252,0.0217920041899338,0.0977979191568172,0.0119487317096778,0.102274738472662
0.167543776007336,0.788079628950135,-0.0725051539586967,0.0199548069661969,0.08388758054585,0.0258252282057349,0.108239985394107
0.153671513897055,0.763235001006736,-0.0535621625714939,0.0638994714267664,0.146255809214602,-0.0212698443874727,0.0846923160542896
0.218155725282827,0.766599793378938,-0.0489582910988587,-0.00629507317737846,0.0978627140498556,0.0422052307792684,0.127781730375823
0.1919885767181,0.731666331616892,-0.073734436568234,0.0617151175648322,0.132114162939894,0.0471309084840363,0.0728052205166635
0.205562487828006,0.786868181793277,-0.0567768789532848,-0.0091708620826837,0.0829010385017432,0.0526155210958114,0.126571191904593
0.547417111937593,0.753690011108976,-0.0657554769431805,0.000322467472620945,0.127772973242362,-0.000649021335743757,0.101578893542088
0.21519895241896,0.715344822359201,-0.059361460458039,0.0393623356204988,0.178062662446735,0.0127037384979128,0.0937224993301252
0.121680042380282,0.705000477722702,-0.0929205337899677,0.012443494113323,0.119256664584072,0.118727133698374,0.0942300449264054
0.258892306694629,0.714128484695111,-0.0533418191010031,-0.00276634230251615,0.158044854266762,0.0374800870621723,0.13038396724146
0.148743037670377,0.79275514056616,-0.0802377649465529,0.0331585350194138,0.0971129419653106,-0.0128413199609986,0.119112580942636
0.17257434549032,0.762621480649879,-0.0797207752372143,0.0249277678790458,0.10564761196743,0.0648808909744743,0.0599613166264879
0.167554644243456,0.780392417076516,-0.0438528061420869,0.018745663515459,0.128864101786429,-0.0285577936607003,0.116089346345051
0.168565684675649,0.766158349403094,-0.0994032418658709,0.00353872584148909,0.119546408317136,0.0197383325595548,0.0954435935837493
0.218903821508175,0.753770352901182,-0.0495318780331548,0.0150968888451213,0.0967569004069664,0.0603878445741971,0.108373128814178
0.183690377890422,0.738463813875412,-0.0629421778110405,0.045241105368004,0.165594995178526,0.0235743047491362,0.0656856606878154
0.185187052855461,0.75432364841976,-0.114965182803607,0.0231213666612068,0.102139962830406,0.0464196882312344,0.106083360206193
-0.0168993149229532,0.740077304156944,-0.108326258251636,0.0282907421250818,0.110645221061875,0.0480742291774961,0.11266267767922
0.223837470263382,0.739510770800336,-0.0524676825223617,0.0248533775908217,0.119071133594216,0.0252407244708712,0.128687601933564
0.170985514091757,0.785874349863858,-0.0541855331941558,0.0197679143823041,0.100684888862323,0.062362089999042,0.0663887383598422
0.188830369037958,0.765296366851454,-0.0721925842239957,0.0180541969295916,0.118900970559648,0.0608622494486307,0.0796582424361722
-0.171288347596471,0.777727599696143,-0.0629964693784433,0.0631331693195462,0.109095999139942,-0.0156756971175944,0.0922243788078282
-0.00276003779181279,0.746757367239823,-0.0784319998542701,0.0295489590589671,0.0990942658800432,0.0700053517535762,0.0699235951349784
0.210039442525862,0.730548531553496,-0.0649138097825618,0.0507408781045527,0.114872194311384,0.0551447567052257,0.0900654259869197
-0.00863589573422708,0.747368294935972,-0.0640184821242266,0.0453514477342994,0.0967311724767017,0.0338002210030334,0.107437133551723
0.164221539818352,0.777895826127809,-0.0293933804426757,0.0442371798637125,0.108149402494236,0.00165546760768055,0.0887679129103889
-0.0348251807300218,0.733395033958426,-0.0977995541576683,0.0543336352334447,0.103950997757458,0.0420990954385163,0.0811331069922425
0.162319364283575,0.783544704255778,-0.0557814189191341,0.0176885286974722,0.117668161416609,-0.0154837713964313,0.110184493944656
0.172347419470995,0.782712177304554,-0.0741864005670297,0.0214884887362722,0.126941782146295,0.0253376189181546,0.0987386062665838
0.171265912861461,0.77107925800542,-0.0569236823001491,0.0308148660461001,0.069407544512118,0.0442974736050774,0.0825487945792935
0.0310497707032005,0.771936889619093,-0.0955083588800792,0.0492247333006449,0.142157148545271,0.0223203571782496,0.0680423801218253
0.170695711744405,0.768440183236041,-0.0451176777790486,0.0373010870356788,0.137278965351173,-0.0388636880648988,0.120926649497035
-0.0244779223194662,0.743517442831142,-0.0816465875779043,0.0407464920910358,0.0961332493329537,0.0379726130998535,0.116969368079473
0.160854374631456,0.789340229495253,-0.0427202457708928,0.0248841531454893,0.12382491989299,0.00681037779708549,0.0874578189434884
0.206487774184842,0.747881774777602,-0.058248818865937,0.0232461715688149,0.124434129902198,0.0284551482966644,0.108881946421189
-0.010999490849637,0.716920970707688,-0.0833185195084934,0.0337133263559194,0.123939182290805,0.0462018878818065,0.109459642319832
0.195327531902939,0.74807882011562,-0.0953155419528577,0.0399268954838706,0.117851115406288,0.00837004159741585,0.134781036643267
0.0405525331410719,0.793665218233597,-0.0588368631268677,0.012659687484615,0.0727169306878153,0.0449704516725328,0.096796049078401
0.0944266825214029,0.688216037884463,-0.086697964762965,0.0240067873122038,0.126074464035153,0.0953403249762598,0.139162968858354
0.193127534751519,0.745436742378051,-0.115820895068059,0.0290894546484067,0.124330766018632,0.0198754680348782,0.126510111487953
-0.0215247782413695,0.717604878533065,-0.0900176100656744,0.0576367162106609,0.169598787547812,0.011094517963815,0.0776365276198008
-0.0115909556604517,0.740045654431959,-0.0917470497719982,0.0219875602121817,0.107045067222913,0.0321254527819354,0.106158574631428
0.233490034215921,0.717842051657911,-0.0749065944836179,0.0363543102269058,0.12893087570628,0.0721822235197542,0.0974277750832389
0.201760012211061,0.754122885318739,-0.072141752428196,-0.00553622355075619,0.15794825554279,0.068460078705636,0.0652727231018098
0.175797251185685,0.792881925139943,-0.0824033037017043,0.000629045661093223,0.0867821282655187,0.0332571842051662,0.118594091468245
0.168221235213816,0.784285036035192,-0.0544532744829836,0.0250310821615808,0.113933182697057,-0.00745807768857449,0.115024854216163
0.177747767824563,0.780576039526785,-0.0875543846615763,0.00131370045342446,0.109815905410534,0.0441130861572767,0.0976655128021001
-0.0764596787670563,0.740799643186973,-0.0529514074821971,0.076967984985659,0.0879907254823089,0.0654991799676218,0.082268224802054
-0.0355760466909555,0.752858298456204,-0.043615447093765,0.0435315073926949,0.124576772944727,0.0292857772307608,0.0862142195043855
0.138676843529418,0.789386106371838,-0.0445788094823235,0.0319676658463857,0.138100481822506,-0.045909638568062,0.0959936499634425
0.159074660000583,0.755456218588953,-0.0558406748988015,0.0616631794964501,0.131177117983881,0.022570605701955,0.0556570513216571
0.114763282252945,0.806893662588875,-0.0519651634585932,0.0628852728071819,0.106037707964,-0.0212234160550924,0.0767577551194051
0.178916582414602,0.795855804804776,-0.0638925202056993,-0.00459804948567441,0.0783971401712064,0.0311030269118304,0.119005270954343
-0.0552466784802794,0.790721792125513,-0.0513672475656144,0.0344545707090335,0.0989005036078613,-0.0206350593803919,0.138925568428543
0.167907306481987,0.735880749132147,-0.0935332322324213,0.0555979754190392,0.11402355499121,0.00666643044455731,0.0891030032736232
0.162326887594311,0.768384475440552,-0.0589907127245667,0.0513256719254396,0.11270227108943,0.00261528718578154,0.0930875027942934
0.168121798074056,0.775796995829572,-0.0510411785743192,0.0289429614286905,0.112324219629736,0.014316930593996,0.089337120511301
0.0264872648971987,0.753746514058454,-0.0563039118208062,0.0461569826625826,0.150379764257361,-0.0210475053312883,0.0995708012468022
0.202480079455634,0.764703685834237,-0.0623311091566272,0.0166758595376924,0.112521637881374,0.0490204354989802,0.105234070954623
0.265917343452329,0.710003546592165,-0.0776031052644012,0.00859815433332915,0.1179626156346,0.0900414164537501,0.122499405328334
0.00444429946139823,0.714198213221825,-0.0649748635953288,0.0223187931264319,0.0880280782043604,0.113403913411256,0.116384905007376
0.176028426937987,0.73715340818753,-0.0741860494489324,0.0697383509609579,0.134895534993869,-0.0267368358115913,0.115475740213816
0.189796327274977,0.7192195479293,-0.0665418703621281,0.0462126229528466,0.165724566773341,-0.047245933469972,0.117924137234903
0.219979421684255,0.757109291912293,-0.0591946124935144,0.031444787491935,0.0722259072388105,0.0884652963485572,0.106483042597507
-0.00558680382852427,0.738300119789341,-0.0969121874203017,0.0224862944060179,0.113922132232601,0.0289447730053971,0.122718277832799
0.161727078036439,0.780460850067371,-0.0614499310516333,0.0420343194020805,0.117435443188094,-0.0024359160457525,0.104519111344825
0.183428155411873,0.75352899315417,-0.0701057944770388,0.0507843925760833,0.122258086807722,0.00478949675542132,0.112348220926045
-0.050132937558026,0.677197192630202,-0.102327346359934,0.0848804575318772,0.141494936845576,0.0464406675872863,0.103505926730981
0.252352633466591,0.723568630958673,-0.0781148417203806,0.0156030449945144,0.0983506576085906,0.101798482607885,0.11269390249771
0.180467016531523,0.74826589136124,-0.0471522048003729,0.0302330555829442,0.155279976155638,-0.0133058282040063,0.090903871222507
0.161045889585888,0.765975958718345,-0.05640156820344,0.0295622697079583,0.127504679825641,-0.00986478647517651,0.0884429924756666
0.154328708018536,0.762255703002426,-0.0579141946013336,0.0677063588282565,0.134069200107475,-0.060882429824067,0.124141364827489
0.208250883175135,0.715444324491695,-0.0800896558027693,0.0198186400934067,0.145834696738898,-0.0119448992625117,0.120723243187806
0.247944596149976,0.736479183627119,-0.0575108037369077,0.0325954271315058,0.081551297944124,0.0997867040597217,0.116931338975137
0.172789375804663,0.773378541590221,-0.0658442188731222,0.0115648607243981,0.102796462961246,0.0122404763057257,0.102944393680152
0.20014546368884,0.727487622581316,-0.101202077448604,0.0450503747454386,0.127389853797598,0.0167782953687106,0.118545224932072
0.178920164921259,0.778044042528795,-0.0424500925765815,0.0365338934193167,0.110829842954875,-0.0108982722679044,0.12520472255796
0.192551110730064,0.729212997288077,-0.0611666354572806,0.0154776427482096,0.172644082345891,0.0207806714465223,0.0632500057669061
0.192985324418704,0.77727467681326,-0.0498761977992899,0.0139303715708359,0.0990731410073843,0.0371113855680679,0.108761333976296
-0.0198083966966726,0.768223740650019,-0.0629335795573902,0.00678866486879905,0.0595950878641477,0.0689976506817356,0.118095654214471
0.236012679768082,0.667080666830076,-0.11066867543095,0.0415879414751986,0.168494631194154,-0.0353663859910743,0.15303472051686
0.00494797701623395,0.742545587227057,-0.0652154463875351,-0.010976506137846,0.0868161726264658,0.0712913065910027,0.149614314872171
0.220255845709205,0.701116798649528,-0.0950277846794865,0.0512867961357975,0.125621596002809,0.0270021680738478,0.115606345994615
0.170908143996755,0.780238945362379,-0.0731053265517227,0.0318632700479474,0.0976794333761767,0.00830556476736653,0.119311764823559
0.153233434343617,0.790083196734498,-0.0447421407287173,0.0339001881275195,0.117922349772039,-0.00581936933905227,0.0921485638348064
0.201581212729051,0.766900670503646,-0.0761297920858419,-0.000399561655158759,0.0954940559131195,0.0436758418791833,0.119201796677936
-0.0662204250917658,0.752551575008439,-0.0658809657574875,0.0305014538630988,0.121940919286206,-0.0241471917232171,0.117120543896769
